"N1" "N2" "N3" "N4" "N5" "N6" "N7" "P" "prob"
94 "140" "143" "90" "150" "13" 152 0.188252878472888 0.188252878472888
94 "140" "90" "143" "150" "13" 152 0.103194914661455 0.103194914661455
94 "140" "90" "143" "13" "150" 152 0.0178499455571417 0.0178499455571417
94 "140" "90" "143" "152" "13" 150 0.000238740598733383 0.000238740598733383
94 "140" "143" "90" "13" "150" 152 0.0248581221148251 0.0248581221148251
94 "140" "143" "90" "152" "13" 150 0.0157617307897765 0.0157617307897765
94 "140" "143" "90" "152" "150" 13 0.00166449312219622 0.00166449312219622
94 "140" "143" "90" "13" "152" 150 0.0104299813069196 0.0104299813069196
94 "140" "90" "143" "152" "150" 13 2.52118304696891e-05 2.52118304696891e-05
94 "140" "90" "143" "13" "152" 150 0.00748948764635317 0.00748948764635317
94 "140" "90" "143" "150" "152" 13 0.0121522969002872 0.0121522969002872
94 "140" "143" "90" "150" "152" 13 0.0221687752641818 0.0221687752641818
