"P1" "P2" "P3" "P4" "P5" "P6" "P7"
1 0.829953198127925 0.486220472440945 0.471636952998379 0.79144385026738 0.890265486725664 1
1 0.829953198127925 0.438976377952756 0.744144144144144 0.789930555555556 0.890265486725664 1
1 0.829953198127925 0.486220472440945 0.39870340356564 0.843959731543624 0.920212765957447 1
1 0.829953198127925 0.486220472440945 0.39870340356564 0.102348993288591 0.99604743083004 1
1 0.829953198127925 0.486220472440945 0.39870340356564 0.0536912751677852 0.764367816091954 1
1 0.829953198127925 0.438976377952756 0.744144144144144 0.142361111111111 0.608964451313756 1
1 0.829953198127925 0.438976377952756 0.744144144144144 0.0677083333333333 0.901185770750988 1
1 0.829953198127925 0.486220472440945 0.471636952998379 0.20855614973262 0.608964451313756 1
1 0.829953198127925 0.486220472440945 0.471636952998379 0.20855614973262 0.391035548686244 1
1 0.829953198127925 0.438976377952756 0.744144144144144 0.0677083333333333 0.0988142292490119 1
1 0.829953198127925 0.438976377952756 0.744144144144144 0.142361111111111 0.391035548686244 1
1 0.829953198127925 0.486220472440945 0.39870340356564 0.0536912751677852 0.235632183908046 1
1 0.829953198127925 0.486220472440945 0.39870340356564 0.102348993288591 0.00395256916996047 1
1 0.829953198127925 0.486220472440945 0.39870340356564 0.843959731543624 0.0797872340425532 1
1 0.829953198127925 0.438976377952756 0.744144144144144 0.789930555555556 0.109734513274336 1
1 0.829953198127925 0.486220472440945 0.471636952998379 0.79144385026738 0.109734513274336 1
