"N1" "N2" "N3" "N4" "N5" "N6" "N7" "P" "prob"
143 "90" "150" "13" "152" "140" 94 0.212040511039401 0.212040511039401
143 "94" "140" "90" "150" "13" 152 0.215651868958401 0.215651868958401
143 "94" "140" "90" "13" "150" 152 0.0119828145840016 0.0119828145840016
143 "94" "140" "90" "152" "13" 150 0.00210640746958244 0.00210640746958244
143 "90" "150" "13" "94" "140" 152 0.00205731532515632 0.00205731532515632
143 "90" "150" "13" "140" "94" 152 0.00049837337484398 0.00049837337484398
143 "90" "150" "13" "140" "152" 94 1.59554564450992e-05 1.59554564450992e-05
143 "94" "140" "90" "152" "150" 13 0.000122741788641082 0.000122741788641082
143 "94" "140" "90" "13" "152" 150 0.00406706007520782 0.00406706007520782
143 "94" "140" "90" "150" "152" 13 0.0224212718198715 0.0224212718198715
143 "90" "150" "13" "152" "94" 140 0.077012292145061 0.077012292145061
