"N1" "N2" "N3" "N4" "N5" "N6" "N7" "P" "prob"
94 "140" "90" "143" "150" "13" 152 0.158741821277921 0.158741821277921
94 "140" "143" "90" "150" "13" 152 0.227454120034233 0.227454120034233
94 "140" "90" "150" "13" "152" 143 0.13470403915781 0.13470403915781
94 "140" "90" "150" "152" "13" 143 0.0156310128431545 0.0156310128431545
94 "140" "90" "150" "143" "13" 152 0.000716745205566346 0.000716745205566346
94 "140" "143" "90" "13" "150" 152 0.0155997148980593 0.0155997148980593
94 "140" "143" "90" "152" "13" 150 0.0013857845088671 0.0013857845088671
94 "140" "90" "143" "13" "150" 152 0.0531729777903007 0.0531729777903007
94 "140" "90" "143" "152" "13" 150 0.0104830025918519 0.0104830025918519
94 "140" "90" "143" "152" "150" 13 0.000250974279362937 0.000250974279362937
94 "140" "90" "143" "13" "152" 150 0.0177646084890323 0.0177646084890323
94 "140" "143" "90" "152" "150" 13 3.31771613540927e-05 3.31771613540927e-05
94 "140" "143" "90" "13" "152" 150 0.00521172293185161 0.00521172293185161
94 "140" "90" "150" "143" "152" 13 0.000108969827827003 0.000108969827827003
94 "140" "90" "150" "152" "143" 13 5.75727913191693e-05 5.75727913191693e-05
94 "140" "90" "150" "13" "143" 152 0.0100713300304905 0.0100713300304905
94 "140" "143" "90" "150" "152" 13 0.0246480700417325 0.0246480700417325
94 "140" "90" "143" "150" "152" 13 0.0172020604806873 0.0172020604806873
