"N1" "N2" "N3" "N4" "N5" "N6" "N7" "P" "prob"
94 "140" "143" "90" "150" "13" 152 0.203821840696497 0.203821840696497
94 "140" "90" "143" "150" "13" 152 0.122959724614487 0.122959724614487
94 "140" "90" "143" "13" "150" 152 0.0266996294413859 0.0266996294413859
94 "140" "143" "90" "13" "150" 152 0.0215567303251731 0.0215567303251731
94 "140" "143" "90" "152" "13" 150 0.0178888197314718 0.0178888197314718
94 "140" "143" "90" "152" "150" 13 0.00181652474094415 0.00181652474094415
94 "140" "143" "90" "13" "152" 150 0.00947918721888194 0.00947918721888194
94 "140" "90" "143" "13" "152" 150 0.0117406852677523 0.0117406852677523
94 "140" "90" "143" "150" "152" 13 0.014045499605262 0.014045499605262
94 "140" "143" "90" "150" "152" 13 0.0232822543480968 0.0232822543480968
