"N1" "N2" "N3" "N4" "N5" "N6" "N7" "P" "prob"
94 "140" "90" "143" "150" "13" 152 0.172881270897961 0.172881270897961
94 "140" "143" "90" "150" "13" 152 0.156495889896885 0.156495889896885
94 "140" "90" "150" "13" "152" 143 0.141117347935407 0.141117347935407
94 "140" "90" "150" "152" "13" 143 0.0138432258932619 0.0138432258932619
94 "140" "90" "150" "143" "13" 152 0.000895475936136584 0.000895475936136584
94 "140" "143" "90" "13" "150" 152 0.011230516205564 0.011230516205564
94 "140" "143" "90" "152" "13" 150 0.00344059266930749 0.00344059266930749
94 "140" "90" "143" "13" "150" 152 0.0333095129054933 0.0333095129054933
94 "140" "90" "143" "152" "13" 150 0.000398383131927225 0.000398383131927225
94 "140" "90" "143" "152" "150" 13 2.12282308309356e-05 2.12282308309356e-05
94 "140" "90" "143" "13" "152" 150 0.0132673483606626 0.0132673483606626
94 "140" "143" "90" "152" "150" 13 0.000183335310975532 0.000183335310975532
94 "140" "143" "90" "13" "152" 150 0.00447317170899581 0.00447317170899581
94 "140" "90" "150" "143" "152" 13 0.000211982135324368 0.000211982135324368
94 "140" "90" "150" "13" "143" 152 0.0119887304440699 0.0119887304440699
94 "140" "143" "90" "150" "152" 13 0.0144327131731305 0.0144327131731305
94 "140" "90" "143" "150" "152" 13 0.0159438423432116 0.0159438423432116
