"N1" "N2" "N3" "N4" "N5" "N6" "N7" "P" "prob"
94 "140" "90" "143" "150" "13" 152 0.172909598049579 0.172909598049579
94 "140" "143" "90" "150" "13" 152 0.173048530411606 0.173048530411606
94 "140" "90" "150" "13" "152" 143 0.148910323951835 0.148910323951835
94 "140" "90" "150" "152" "13" 143 0.0132693876372798 0.0132693876372798
94 "140" "90" "150" "143" "13" 152 0.000753106562567262 0.000753106562567262
94 "140" "143" "90" "13" "150" 152 0.0106584866282911 0.0106584866282911
94 "140" "143" "90" "152" "13" 150 0.00209650971911825 0.00209650971911825
94 "140" "90" "143" "13" "150" 152 0.0466781853975464 0.0466781853975464
94 "140" "90" "143" "152" "13" 150 0.0140915647002055 0.0140915647002055
94 "140" "90" "143" "152" "150" 13 0.000162908262430122 0.000162908262430122
94 "140" "90" "143" "13" "152" 150 0.0152396815339021 0.0152396815339021
94 "140" "143" "90" "152" "150" 13 2.42371065794017e-05 2.42371065794017e-05
94 "140" "143" "90" "13" "152" 150 0.00347982554302655 0.00347982554302655
94 "140" "90" "150" "143" "152" 13 0.000136632724094277 0.000136632724094277
94 "140" "90" "150" "152" "143" 13 7.67016626432361e-05 7.67016626432361e-05
94 "140" "90" "150" "13" "143" 152 0.00887010954947756 0.00887010954947756
94 "140" "143" "90" "150" "152" 13 0.0146375636626359 0.0146375636626359
94 "140" "90" "143" "150" "152" 13 0.014625811865096 0.014625811865096
