"N1" "N2" "N3" "N4" "N5" "N6" "N7" "P" "prob"
94 "140" "143" "90" "150" "13" 152 0.18415794008102 0.18415794008102
94 "140" "90" "143" "150" "13" 152 0.118822604065389 0.118822604065389
94 "140" "90" "143" "13" "150" 152 0.0231105944115469 0.0231105944115469
94 "140" "143" "90" "13" "150" 152 0.0371501382208671 0.0371501382208671
94 "140" "143" "90" "152" "13" 150 0.0129166561602965 0.0129166561602965
94 "140" "143" "90" "152" "150" 13 0.00132262056543341 0.00132262056543341
94 "140" "143" "90" "13" "152" 150 0.019332326124528 0.019332326124528
94 "140" "90" "143" "13" "152" 150 0.012026376468359 0.012026376468359
94 "140" "90" "143" "150" "152" 13 0.0128646520149536 0.0128646520149536
94 "140" "143" "90" "150" "152" 13 0.0199383596544412 0.0199383596544412
