"N1" "N2" "N3" "N4" "N5" "N6" "N7" "P" "prob"
94 "140" "90" "143" "150" "13" 152 0.111163316173375 0.111163316173375
94 "140" "143" "90" "150" "13" 152 0.182546073026128 0.182546073026128
94 "140" "90" "150" "13" "152" 143 0.112152019711057 0.112152019711057
94 "140" "90" "150" "152" "13" 143 0.0133628457892775 0.0133628457892775
94 "140" "90" "150" "143" "13" 152 0.00533548859305241 0.00533548859305241
94 "140" "143" "90" "13" "150" 152 0.0241803482851521 0.0241803482851521
94 "140" "143" "90" "152" "13" 150 0.0160693004766068 0.0160693004766068
94 "140" "90" "143" "13" "150" 152 0.0243762145653685 0.0243762145653685
94 "140" "90" "143" "13" "152" 150 0.0108584955791187 0.0108584955791187
94 "140" "143" "90" "152" "150" 13 0.00162770931551836 0.00162770931551836
94 "140" "143" "90" "13" "152" 150 0.010771246054295 0.010771246054295
94 "140" "90" "150" "143" "152" 13 0.00172419097027393 0.00172419097027393
94 "140" "90" "150" "152" "143" 13 2.62016584103481e-05 2.62016584103481e-05
94 "140" "90" "150" "13" "143" 152 0.0100534679023856 0.0100534679023856
94 "140" "143" "90" "150" "152" 13 0.0214119648281144 0.0214119648281144
94 "140" "90" "143" "150" "152" 13 0.0130390370859425 0.0130390370859425
