"N1" "N2" "N3" "N4" "N5" "N6" "N7" "P" "prob"
94 "140" "143" "90" "150" "13" 152 0.19399027113565 0.19399027113565
94 "140" "90" "143" "150" "13" 152 0.103929890194236 0.103929890194236
94 "140" "90" "143" "13" "150" 152 0.0240726917054684 0.0240726917054684
94 "140" "143" "90" "13" "150" 152 0.0235425006863703 0.0235425006863703
94 "140" "143" "90" "152" "13" 150 0.0169133031310063 0.0169133031310063
94 "140" "143" "90" "152" "150" 13 0.00168416365923156 0.00168416365923156
94 "140" "143" "90" "13" "152" 150 0.009003066196546 0.009003066196546
94 "140" "90" "143" "13" "152" 150 0.00920582056428902 0.00920582056428902
94 "140" "90" "143" "150" "152" 13 0.0133909666211804 0.0133909666211804
94 "140" "143" "90" "150" "152" 13 0.0249949003194011 0.0249949003194011
