"N1" "N2" "N3" "N4" "N5" "N6" "N7" "P" "prob"
94 "140" "143" "90" "150" "13" 152 0.204749836651318 0.204749836651318
94 "140" "90" "143" "150" "13" 152 0.122086234355553 0.122086234355553
94 "140" "90" "143" "13" "150" 152 0.0268577891308929 0.0268577891308929
94 "140" "143" "90" "13" "150" 152 0.0368625926478669 0.0368625926478669
94 "140" "143" "90" "152" "13" 150 0.0173882510897427 0.0173882510897427
94 "140" "143" "90" "152" "150" 13 0.00161141120012702 0.00161141120012702
94 "140" "143" "90" "13" "152" 150 0.0142903442863978 0.0142903442863978
94 "140" "90" "143" "13" "152" 150 0.0104118301476589 0.0104118301476589
94 "140" "90" "143" "150" "152" 13 0.0141514495618421 0.0141514495618421
94 "140" "143" "90" "150" "152" 13 0.0237332816550644 0.0237332816550644
