"N1" "N2" "N3" "N4" "N5" "N6" "N7" "P" "prob"
94 "140" "143" "90" "150" "13" 152 0.181718138822681 0.181718138822681
94 "140" "90" "143" "150" "13" 152 0.100917001822537 0.100917001822537
94 "140" "90" "143" "13" "150" 152 0.0231361913218271 0.0231361913218271
94 "140" "143" "90" "13" "150" 152 0.0337686143122907 0.0337686143122907
94 "140" "143" "90" "152" "13" 150 0.0153477543064864 0.0153477543064864
94 "140" "143" "90" "152" "150" 13 0.00155127839226852 0.00155127839226852
94 "140" "143" "90" "13" "152" 150 0.0124813699158807 0.0124813699158807
94 "140" "90" "143" "13" "152" 150 0.00855147207586806 0.00855147207586806
94 "140" "90" "143" "150" "152" 13 0.0114543759407184 0.0114543759407184
94 "140" "143" "90" "150" "152" 13 0.0206255421755685 0.0206255421755685
