"N1" "N2" "N3" "N4" "N5" "N6" "N7" "P" "prob"
143 "90" "150" "13" "152" "140" 94 0.199605681008222 0.199605681008222
143 "94" "140" "90" "150" "13" 152 0.251821558516353 0.251821558516353
143 "94" "140" "90" "13" "150" 152 0.0144424253500514 0.0144424253500514
143 "94" "140" "90" "152" "13" 150 0.00437003881386802 0.00437003881386802
143 "90" "150" "13" "94" "140" 152 0.00137831856677662 0.00137831856677662
143 "90" "150" "13" "140" "94" 152 0.000432617252597811 0.000432617252597811
143 "90" "150" "13" "140" "152" 94 2.68222696610643e-05 2.68222696610643e-05
143 "94" "140" "90" "152" "150" 13 0.000266675596909269 0.000266675596909269
143 "94" "140" "90" "13" "152" 150 0.00565000376331683 0.00565000376331683
143 "94" "140" "90" "150" "152" 13 0.0263813061302846 0.0263813061302846
143 "90" "150" "13" "152" "94" 140 0.0687069999909607 0.0687069999909607
