"N1" "N2" "N3" "N4" "N5" "N6" "N7" "P" "prob"
94 "140" "143" "90" "150" "13" 152 0.194644461432557 0.194644461432557
94 "140" "90" "143" "150" "13" 152 0.11764176625641 0.11764176625641
94 "140" "90" "143" "13" "150" 152 0.0283876483364795 0.0283876483364795
94 "140" "143" "90" "13" "150" 152 0.0303768211868757 0.0303768211868757
94 "140" "143" "90" "152" "13" 150 0.0165285040479347 0.0165285040479347
94 "140" "143" "90" "152" "150" 13 0.00158098734371549 0.00158098734371549
94 "140" "143" "90" "13" "152" 150 0.0110843827887445 0.0110843827887445
94 "140" "90" "143" "13" "152" 150 0.0103585414253205 0.0103585414253205
94 "140" "90" "143" "150" "152" 13 0.0137012498852847 0.0137012498852847
94 "140" "143" "90" "150" "152" 13 0.0226694352672456 0.0226694352672456
