"N1" "N2" "N3" "N4" "N5" "N6" "N7" "P" "prob"
94 "140" "143" "90" "150" "13" 152 0.203968683900045 0.203968683900045
94 "140" "90" "143" "150" "13" 152 0.110639304923295 0.110639304923295
94 "140" "90" "143" "13" "150" 152 0.0248584746890305 0.0248584746890305
94 "140" "143" "90" "13" "150" 152 0.0238733011746203 0.0238733011746203
94 "140" "143" "90" "152" "13" 150 0.0176325603530088 0.0176325603530088
94 "140" "143" "90" "152" "150" 13 0.00184392788005321 0.00184392788005321
94 "140" "143" "90" "13" "152" 150 0.00908690968133071 0.00908690968133071
94 "140" "90" "143" "13" "152" 150 0.00946189689740126 0.00946189689740126
94 "140" "90" "143" "150" "152" 13 0.0142407026138895 0.0142407026138895
94 "140" "143" "90" "150" "152" 13 0.0262533949574315 0.0262533949574315
