"N1" "N2" "N3" "N4" "N5" "N6" "N7" "P" "prob"
94 "140" "90" "143" "150" "13" 152 0.120556700056228 0.120556700056228
94 "140" "143" "90" "150" "13" 152 0.170863622392001 0.170863622392001
94 "140" "90" "150" "13" "152" 143 0.10511218873278 0.10511218873278
94 "140" "90" "150" "152" "13" 143 0.0128195007795914 0.0128195007795914
94 "140" "90" "150" "143" "13" 152 0.00486617426111271 0.00486617426111271
94 "140" "143" "90" "13" "150" 152 0.0227398295891126 0.0227398295891126
94 "140" "143" "90" "152" "13" 150 0.0158722861681383 0.0158722861681383
94 "140" "90" "143" "13" "150" 152 0.0195094217082412 0.0195094217082412
94 "140" "90" "143" "13" "152" 150 0.0115241700323099 0.0115241700323099
94 "140" "143" "90" "152" "150" 13 0.0015600965037059 0.0015600965037059
94 "140" "143" "90" "13" "152" 150 0.0134323644549642 0.0134323644549642
94 "140" "90" "150" "143" "152" 13 0.00165602788990747 0.00165602788990747
94 "140" "90" "150" "13" "143" 152 0.00846409010395047 0.00846409010395047
94 "140" "143" "90" "150" "152" 13 0.0195851582978973 0.0195851582978973
94 "140" "90" "143" "150" "152" 13 0.0138187521803581 0.0138187521803581
