"N1" "N2" "N3" "N4" "N5" "N6" "N7" "P" "prob"
94 "140" "143" "90" "150" "13" 152 0.242931218921137 0.242931218921137
94 "140" "90" "150" "13" "152" 143 0.138687394470772 0.138687394470772
94 "140" "90" "150" "152" "13" 143 0.021620711591982 0.021620711591982
94 "140" "90" "150" "143" "13" 152 0.00548070312622872 0.00548070312622872
94 "140" "143" "90" "13" "150" 152 0.0317878256494544 0.0317878256494544
94 "140" "143" "90" "13" "152" 150 0.0162651082410159 0.0162651082410159
94 "140" "90" "150" "143" "152" 13 0.00162975344760758 0.00162975344760758
94 "140" "90" "150" "152" "143" 13 0.000599465201256433 0.000599465201256433
94 "140" "90" "150" "13" "143" 152 0.0109284626037006 0.0109284626037006
94 "140" "143" "90" "150" "152" 13 0.0364876929604869 0.0364876929604869
