"N1" "N2" "N3" "N4" "N5" "N6" "N7" "P" "prob"
94 "140" "90" "143" "150" "13" 152 0.120302735098499 0.120302735098499
94 "140" "143" "90" "150" "13" 152 0.170080333643385 0.170080333643385
94 "140" "90" "150" "13" "152" 143 0.0992062910682526 0.0992062910682526
94 "140" "90" "150" "152" "13" 143 0.011499181589676 0.011499181589676
94 "140" "90" "150" "143" "13" 152 0.00417595622633324 0.00417595622633324
94 "140" "143" "90" "13" "150" 152 0.0241452089296558 0.0241452089296558
94 "140" "143" "90" "152" "13" 150 0.0143356717729092 0.0143356717729092
94 "140" "90" "143" "13" "150" 152 0.0231712521142452 0.0231712521142452
94 "140" "90" "143" "13" "152" 150 0.0104056085883416 0.0104056085883416
94 "140" "143" "90" "152" "150" 13 0.00138936025992952 0.00138936025992952
94 "140" "143" "90" "13" "152" 150 0.0108429873434102 0.0108429873434102
94 "140" "90" "150" "143" "152" 13 0.000957606983343556 0.000957606983343556
94 "140" "90" "150" "13" "143" 152 0.00818785127818592 0.00818785127818592
94 "140" "143" "90" "150" "152" 13 0.0197994281531421 0.0197994281531421
94 "140" "90" "143" "150" "152" 13 0.0140047077118482 0.0140047077118482
