"N1" "N2" "N3" "N4" "N5" "N6" "N7" "P" "prob"
94 "140" "90" "143" "150" "13" 152 0.134486062853321 0.134486062853321
94 "140" "143" "90" "150" "13" 152 0.15968330826883 0.15968330826883
94 "140" "90" "150" "13" "152" 143 0.110964909570789 0.110964909570789
94 "140" "90" "150" "152" "13" 143 0.0133756280373533 0.0133756280373533
94 "140" "90" "150" "143" "13" 152 0.0061072392270395 0.0061072392270395
94 "140" "143" "90" "13" "150" 152 0.0323187773003649 0.0323187773003649
94 "140" "143" "90" "152" "13" 150 0.0124235472649608 0.0124235472649608
94 "140" "90" "143" "13" "150" 152 0.029849253162381 0.029849253162381
94 "140" "90" "143" "13" "152" 150 0.0115399920433395 0.0115399920433395
94 "140" "143" "90" "152" "150" 13 0.00121534701505051 0.00121534701505051
94 "140" "143" "90" "13" "152" 150 0.012494732476815 0.012494732476815
94 "140" "90" "150" "143" "152" 13 0.00131181749506815 0.00131181749506815
94 "140" "90" "150" "152" "143" 13 2.65389445185582e-05 2.65389445185582e-05
94 "140" "90" "150" "13" "143" 152 0.00917594444527679 0.00917594444527679
94 "140" "143" "90" "150" "152" 13 0.0199604135336038 0.0199604135336038
94 "140" "90" "143" "150" "152" 13 0.0168107578566652 0.0168107578566652
