"N1" "N2" "N3" "N4" "N5" "N6" "N7" "P" "prob"
94 "140" "90" "143" "150" "13" 152 0.133152378664181 0.133152378664181
94 "140" "143" "90" "150" "13" 152 0.156106870568236 0.156106870568236
94 "140" "90" "150" "13" "152" 143 0.130611170586693 0.130611170586693
94 "140" "90" "150" "152" "13" 143 0.0228599377042158 0.0228599377042158
94 "140" "90" "150" "143" "13" 152 0.00381211418703679 0.00381211418703679
94 "140" "143" "90" "13" "150" 152 0.0176378477504765 0.0176378477504765
94 "140" "143" "90" "152" "13" 150 0.000325943114655482 0.000325943114655482
94 "140" "90" "143" "13" "150" 152 0.0244306640190465 0.0244306640190465
94 "140" "90" "143" "152" "13" 150 0.00234096954890368 0.00234096954890368
94 "140" "90" "143" "152" "150" 13 0.00027596795495206 0.00027596795495206
94 "140" "90" "143" "13" "152" 150 0.0159449431832992 0.0159449431832992
94 "140" "143" "90" "152" "150" 13 3.84241883130446e-05 3.84241883130446e-05
94 "140" "143" "90" "13" "152" 150 0.0115115364870057 0.0115115364870057
94 "140" "90" "150" "143" "152" 13 0.000377198666927851 0.000377198666927851
94 "140" "90" "150" "152" "143" 13 4.16392307909213e-05 4.16392307909213e-05
94 "140" "90" "150" "13" "143" 152 0.0104290288301162 0.0104290288301162
94 "140" "143" "90" "150" "152" 13 0.0253480463100899 0.0253480463100899
94 "140" "90" "143" "150" "152" 13 0.0216207822781442 0.0216207822781442
