"N1" "N2" "N3" "N4" "N5" "N6" "N7" "P" "prob"
94 "140" "143" "90" "150" "13" 152 0.226638734757054 0.226638734757054
94 "140" "90" "150" "13" "152" 143 0.129052689593453 0.129052689593453
94 "140" "90" "143" "150" "13" 152 0.111067915359328 0.111067915359328
94 "140" "90" "143" "13" "150" 152 0.0235921719346964 0.0235921719346964
94 "140" "90" "150" "152" "13" 143 0.0171923129526802 0.0171923129526802
94 "140" "90" "150" "143" "13" 152 0.00359712287285715 0.00359712287285715
94 "140" "143" "90" "13" "150" 152 0.0296980255083169 0.0296980255083169
94 "140" "143" "90" "13" "152" 150 0.013016581393007 0.013016581393007
94 "140" "90" "150" "143" "152" 13 0.00083960305041517 0.00083960305041517
94 "140" "90" "143" "13" "152" 150 0.0103403987628669 0.0103403987628669
94 "140" "90" "143" "150" "152" 13 0.0137449316412742 0.0137449316412742
94 "140" "90" "150" "13" "143" 152 0.00959499550880693 0.00959499550880693
94 "140" "143" "90" "150" "152" 13 0.0280471088920905 0.0280471088920905
