"N1" "N2" "N3" "N4" "N5" "N6" "N7" "P" "prob"
94 "140" "143" "90" "150" "13" 152 0.188570826133523 0.188570826133523
94 "140" "90" "143" "150" "13" 152 0.110210098363448 0.110210098363448
94 "140" "90" "143" "13" "150" 152 0.0276943189572461 0.0276943189572461
94 "140" "143" "90" "13" "150" 152 0.0390426807163057 0.0390426807163057
94 "140" "143" "90" "152" "13" 150 0.0126017839047433 0.0126017839047433
94 "140" "143" "90" "152" "150" 13 0.00121863404793122 0.00121863404793122
94 "140" "143" "90" "13" "152" 150 0.0130142269054352 0.0130142269054352
94 "140" "90" "143" "13" "152" 150 0.00923143965241538 0.00923143965241538
94 "140" "90" "143" "150" "152" 13 0.0120268956547414 0.0120268956547414
94 "140" "143" "90" "150" "152" 13 0.0205781655502853 0.0205781655502853
