"N1" "N2" "N3" "N4" "N5" "N6" "N7" "P" "prob"
94 "140" "90" "143" "150" "13" 152 0.115585148029524 0.115585148029524
94 "140" "143" "90" "150" "13" 152 0.176318742498608 0.176318742498608
94 "140" "90" "150" "13" "152" 143 0.105512031874475 0.105512031874475
94 "140" "90" "150" "152" "13" 143 0.0114211644953089 0.0114211644953089
94 "140" "90" "150" "143" "13" 152 0.00621160839589227 0.00621160839589227
94 "140" "143" "90" "13" "150" 152 0.0246921816164627 0.0246921816164627
94 "140" "143" "90" "152" "13" 150 0.0152710891464932 0.0152710891464932
94 "140" "90" "143" "13" "150" 152 0.0237358782895344 0.0237358782895344
94 "140" "90" "143" "13" "152" 150 0.0111161239953249 0.0111161239953249
94 "140" "143" "90" "152" "150" 13 0.0017906365592127 0.0017906365592127
94 "140" "143" "90" "13" "152" 150 0.0115639855081624 0.0115639855081624
94 "140" "90" "150" "143" "152" 13 0.00204432681383796 0.00204432681383796
94 "140" "90" "150" "152" "143" 13 4.54121848720035e-05 4.54121848720035e-05
94 "140" "90" "150" "13" "143" 152 0.0084657403265234 0.0084657403265234
94 "140" "143" "90" "150" "152" 13 0.0215972756875805 0.0215972756875805
94 "140" "90" "143" "150" "152" 13 0.0141580201401625 0.0141580201401625
