"N1" "N2" "N3" "N4" "N5" "N6" "N7" "P" "prob"
94 "140" "90" "143" "150" "13" 152 0.147119150288901 0.147119150288901
94 "140" "143" "90" "150" "13" 152 0.173530802632843 0.173530802632843
94 "140" "90" "150" "13" "152" 143 0.113196933598007 0.113196933598007
94 "140" "90" "150" "152" "13" 143 0.0137366616835435 0.0137366616835435
94 "140" "90" "150" "143" "13" 152 0.00561750068847197 0.00561750068847197
94 "140" "143" "90" "13" "150" 152 0.0226555737252735 0.0226555737252735
94 "140" "143" "90" "152" "13" 150 0.0162320522337548 0.0162320522337548
94 "140" "90" "143" "13" "150" 152 0.0279355430587723 0.0279355430587723
94 "140" "90" "143" "13" "152" 150 0.017191103420783 0.017191103420783
94 "140" "143" "90" "152" "150" 13 0.00160921207489811 0.00160921207489811
94 "140" "143" "90" "13" "152" 150 0.0139418915232453 0.0139418915232453
94 "140" "90" "150" "143" "152" 13 0.00174142521342631 0.00174142521342631
94 "140" "90" "150" "13" "143" 152 0.00945183143363083 0.00945183143363083
94 "140" "143" "90" "150" "152" 13 0.0204357631843068 0.0204357631843068
94 "140" "90" "143" "150" "152" 13 0.0173254089162579 0.0173254089162579
