"N1" "N2" "N3" "N4" "N5" "N6" "N7" "P" "prob"
94 "140" "143" "90" "150" "13" 152 0.193232123300033 0.193232123300033
94 "140" "90" "143" "150" "13" 152 0.113746239162352 0.113746239162352
94 "140" "90" "143" "13" "150" 152 0.0242286946180031 0.0242286946180031
94 "140" "143" "90" "13" "150" 152 0.0250599463124002 0.0250599463124002
94 "140" "143" "90" "152" "13" 150 0.0177558127697317 0.0177558127697317
94 "140" "143" "90" "152" "150" 13 0.00180301851524869 0.00180301851524869
94 "140" "143" "90" "13" "152" 150 0.010634920782689 0.010634920782689
94 "140" "90" "143" "13" "152" 150 0.0102821548266018 0.0102821548266018
94 "140" "90" "143" "150" "152" 13 0.0134759600614032 0.0134759600614032
94 "140" "143" "90" "150" "152" 13 0.0228929623989999 0.0228929623989999
