"N1" "N2" "N3" "N4" "N5" "N6" "N7" "P" "prob"
94 "140" "90" "143" "150" "13" 152 0.133084362262421 0.133084362262421
94 "140" "143" "90" "150" "13" 152 0.212731274198994 0.212731274198994
94 "140" "143" "90" "13" "150" 152 0.0292411172295358 0.0292411172295358
94 "140" "143" "90" "152" "13" 150 0.0178945480006904 0.0178945480006904
94 "140" "90" "143" "13" "150" 152 0.0287370881590973 0.0287370881590973
94 "140" "90" "143" "152" "13" 150 0.000312179284934118 0.000312179284934118
94 "140" "90" "143" "152" "150" 13 2.88062430304014e-05 2.88062430304014e-05
94 "140" "90" "143" "13" "152" 150 0.0111582186127515 0.0111582186127515
94 "140" "143" "90" "152" "150" 13 0.00165121365671606 0.00165121365671606
94 "140" "143" "90" "13" "152" 150 0.0113539262127699 0.0113539262127699
94 "140" "143" "90" "150" "152" 13 0.0238225591932075 0.0238225591932075
94 "140" "90" "143" "150" "152" 13 0.0149033568741807 0.0149033568741807
