"N1" "N2" "N3" "N4" "N5" "N6" "N7" "P" "prob"
94 "140" "90" "143" "150" "13" 152 0.15745770076232 0.15745770076232
94 "140" "143" "90" "150" "13" 152 0.16962936176879 0.16962936176879
94 "140" "90" "150" "13" "152" 143 0.135436433160265 0.135436433160265
94 "140" "90" "150" "152" "13" 143 0.0150895816405904 0.0150895816405904
94 "140" "90" "150" "143" "13" 152 0.00736012810791037 0.00736012810791037
94 "140" "143" "90" "13" "150" 152 0.023038881485035 0.023038881485035
94 "140" "143" "90" "152" "13" 150 0.0141736136334554 0.0141736136334554
94 "140" "90" "143" "13" "150" 152 0.0309557834656428 0.0309557834656428
94 "140" "90" "143" "13" "152" 150 0.0137061244286324 0.0137061244286324
94 "140" "143" "90" "152" "150" 13 0.00144503219256486 0.00144503219256486
94 "140" "143" "90" "13" "152" 150 0.0102008006575209 0.0102008006575209
94 "140" "90" "150" "143" "152" 13 0.00163558402398008 0.00163558402398008
94 "140" "90" "150" "13" "143" 152 0.011396803573173 0.011396803573173
94 "140" "143" "90" "150" "152" 13 0.0189958224377623 0.0189958224377623
94 "140" "90" "143" "150" "152" 13 0.0176327877081576 0.0176327877081576
