"N1" "N2" "N3" "N4" "N5" "N6" "N7" "P" "prob"
94 "140" "90" "143" "150" "13" 152 0.117182156535384 0.117182156535384
94 "140" "143" "90" "150" "13" 152 0.141341480473705 0.141341480473705
94 "140" "150" "13" "152" "90" 143 0.0929918003855644 0.0929918003855644
94 "140" "90" "150" "13" "152" 143 0.110585077952639 0.110585077952639
94 "140" "90" "150" "152" "13" 143 0.0116186240047955 0.0116186240047955
94 "140" "90" "150" "143" "13" 152 0.00691099160227691 0.00691099160227691
94 "140" "150" "13" "90" "143" 152 0.00854080721090262 0.00854080721090262
94 "140" "150" "13" "143" "90" 152 0.00018171930235963 0.00018171930235963
94 "140" "143" "90" "13" "150" 152 0.0175506076236778 0.0175506076236778
94 "140" "143" "90" "152" "13" 150 0.0121807074126391 0.0121807074126391
94 "140" "90" "143" "13" "150" 152 0.0256314318982069 0.0256314318982069
94 "140" "90" "143" "13" "152" 150 0.0120147337022845 0.0120147337022845
94 "140" "143" "90" "152" "150" 13 0.00121017827425788 0.00121017827425788
94 "140" "143" "90" "13" "152" 150 0.00822684732359895 0.00822684732359895
94 "140" "90" "150" "143" "152" 13 0.00215153512146357 0.00215153512146357
94 "140" "90" "150" "13" "143" 152 0.00955149425694582 0.00955149425694582
94 "140" "150" "13" "152" "143" 90 0.00168395614380298 0.00168395614380298
94 "140" "143" "90" "150" "152" 13 0.0196839199112316 0.0196839199112316
94 "140" "90" "143" "150" "152" 13 0.0163193718966105 0.0163193718966105
