"N1" "N2" "N3" "N4" "N5" "N6" "N7" "P" "prob"
94 "140" "90" "143" "150" "13" 152 0.168861050778782 0.168861050778782
94 "140" "143" "90" "150" "13" 152 0.183529047856969 0.183529047856969
94 "140" "90" "150" "13" "152" 143 0.161654754563791 0.161654754563791
94 "140" "90" "150" "152" "13" 143 0.0148412578010873 0.0148412578010873
94 "140" "90" "150" "143" "13" 152 0.000957561441229801 0.000957561441229801
94 "140" "143" "90" "13" "150" 152 0.0105106758917989 0.0105106758917989
94 "140" "143" "90" "152" "13" 150 0.00100594756347893 0.00100594756347893
94 "140" "90" "143" "13" "150" 152 0.044539756068819 0.044539756068819
94 "140" "90" "143" "152" "13" 150 0.0131563380731167 0.0131563380731167
94 "140" "90" "143" "152" "150" 13 0.000678411539681895 0.000678411539681895
94 "140" "90" "143" "13" "152" 150 0.0137338862396358 0.0137338862396358
94 "140" "143" "90" "152" "150" 13 5.18720658884161e-05 5.18720658884161e-05
94 "140" "143" "90" "13" "152" 150 0.00324097928997654 0.00324097928997654
94 "140" "90" "150" "143" "152" 13 0.000288320697688973 0.000288320697688973
94 "140" "90" "150" "152" "143" 13 0.000109327865938028 0.000109327865938028
94 "140" "90" "150" "13" "143" 152 0.00934256900281102 0.00934256900281102
94 "140" "143" "90" "150" "152" 13 0.0160462555503361 0.0160462555503361
94 "140" "90" "143" "150" "152" 13 0.0147638077183635 0.0147638077183635
