"N1" "N2" "N3" "N4" "N5" "N6" "N7" "P" "prob"
94 "140" "143" "90" "150" "13" 152 0.204342965607885 0.204342965607885
94 "140" "90" "143" "150" "13" 152 0.108693092685258 0.108693092685258
94 "140" "90" "143" "13" "150" 152 0.02430332842267 0.02430332842267
94 "140" "143" "90" "13" "150" 152 0.0262441115784959 0.0262441115784959
94 "140" "143" "90" "152" "13" 150 0.0186882898842499 0.0186882898842499
94 "140" "143" "90" "152" "150" 13 0.00204020631924126 0.00204020631924126
94 "140" "143" "90" "13" "152" 150 0.00978398896566735 0.00978398896566735
94 "140" "90" "143" "13" "152" 150 0.00906045138564453 0.00906045138564453
94 "140" "90" "143" "150" "152" 13 0.013640766611895 0.013640766611895
94 "140" "143" "90" "150" "152" 13 0.0256446351260891 0.0256446351260891
