"N1" "N2" "N3" "N4" "N5" "N6" "N7" "P" "prob"
94 "140" "90" "143" "150" "13" 152 0.152613305961084 0.152613305961084
94 "140" "143" "90" "150" "13" 152 0.234097053364087 0.234097053364087
94 "140" "90" "150" "13" "152" 143 0.0959661149791392 0.0959661149791392
94 "140" "90" "150" "152" "13" 143 0.0206704318217645 0.0206704318217645
94 "140" "90" "150" "143" "13" 152 0.00221222515701661 0.00221222515701661
94 "140" "143" "90" "13" "150" 152 0.00754144846262295 0.00754144846262295
94 "140" "90" "143" "13" "150" 152 0.030517618251721 0.030517618251721
94 "140" "90" "143" "152" "13" 150 0.000428912035390673 0.000428912035390673
94 "140" "90" "143" "152" "150" 13 5.56760815170585e-05 5.56760815170585e-05
94 "140" "90" "143" "13" "152" 150 0.0179411934390521 0.0179411934390521
94 "140" "143" "90" "13" "152" 150 0.0044335892979109 0.0044335892979109
94 "140" "90" "150" "143" "152" 13 0.000217321866810196 0.000217321866810196
94 "140" "90" "150" "152" "143" 13 0.000925541723362591 0.000925541723362591
94 "140" "90" "150" "13" "143" 152 0.0298304309212264 0.0298304309212264
94 "140" "143" "90" "150" "152" 13 0.0401883353414741 0.0401883353414741
94 "140" "90" "143" "150" "152" 13 0.0261997091778685 0.0261997091778685
