"N1" "N2" "N3" "N4" "N5" "N6" "N7" "P" "prob"
94 "140" "90" "143" "150" "13" 152 0.139270660750023 0.139270660750023
94 "140" "143" "90" "150" "13" 152 0.199299238490362 0.199299238490362
94 "140" "90" "150" "13" "152" 143 0.13372239966963 0.13372239966963
94 "140" "90" "150" "152" "13" 143 0.0172779281441964 0.0172779281441964
94 "140" "90" "150" "143" "13" 152 0.0070842656387504 0.0070842656387504
94 "140" "143" "90" "13" "150" 152 0.0262102493437499 0.0262102493437499
94 "140" "90" "143" "13" "150" 152 0.0303170108177312 0.0303170108177312
94 "140" "90" "143" "152" "13" 150 0.00105204916590565 0.00105204916590565
94 "140" "90" "143" "152" "150" 13 9.46404061379557e-05 9.46404061379557e-05
94 "140" "90" "143" "13" "152" 150 0.0136394227772735 0.0136394227772735
94 "140" "143" "90" "13" "152" 150 0.0117918179350346 0.0117918179350346
94 "140" "90" "150" "143" "152" 13 0.00185983107461228 0.00185983107461228
94 "140" "90" "150" "152" "143" 13 3.32267848926853e-05 3.32267848926853e-05
94 "140" "90" "150" "13" "143" 152 0.0105372247394455 0.0105372247394455
94 "140" "143" "90" "150" "152" 13 0.0282440038579156 0.0282440038579156
94 "140" "90" "143" "150" "152" 13 0.0197369599066899 0.0197369599066899
