"N1" "N2" "N3" "N4" "N5" "N6" "N7" "P" "prob"
94 "140" "143" "90" "150" "13" 152 0.196863877797734 0.196863877797734
94 "140" "90" "143" "150" "13" 152 0.123425616361023 0.123425616361023
94 "140" "90" "143" "13" "150" 152 0.0254598106954968 0.0254598106954968
94 "140" "90" "143" "152" "13" 150 0.000282785145087034 0.000282785145087034
94 "140" "143" "90" "13" "150" 152 0.0388259385794818 0.0388259385794818
94 "140" "143" "90" "152" "13" 150 0.0180416940621441 0.0180416940621441
94 "140" "143" "90" "152" "150" 13 0.0018041694062144 0.0018041694062144
94 "140" "143" "90" "13" "152" 150 0.0171495737671702 0.0171495737671702
94 "140" "90" "143" "152" "150" 13 2.82785145087034e-05 2.82785145087034e-05
94 "140" "90" "143" "13" "152" 150 0.0112457011368002 0.0112457011368002
94 "140" "90" "143" "150" "152" 13 0.0134423938611015 0.0134423938611015
94 "140" "143" "90" "150" "152" 13 0.0214406203542087 0.0214406203542087
