"N1" "N2" "N3" "N4" "N5" "N6" "N7" "P" "prob"
94 "140" "143" "90" "150" "13" 152 0.19017127244951 0.19017127244951
94 "140" "90" "143" "150" "13" 152 0.10083176354113 0.10083176354113
94 "140" "90" "143" "13" "150" 152 0.0233378834777351 0.0233378834777351
94 "140" "143" "90" "13" "150" 152 0.0328842292772911 0.0328842292772911
94 "140" "143" "90" "152" "13" 150 0.0169714474730786 0.0169714474730786
94 "140" "143" "90" "152" "150" 13 0.00183673673951067 0.00183673673951067
94 "140" "143" "90" "13" "152" 150 0.0113150036222937 0.0113150036222937
94 "140" "90" "143" "13" "152" 150 0.00803023947620992 0.00803023947620992
94 "140" "90" "143" "150" "152" 13 0.0123548801176879 0.0123548801176879
94 "140" "143" "90" "150" "152" 13 0.0233016183633786 0.0233016183633786
