"N1" "N2" "N3" "N4" "N5" "N6" "N7" "P" "prob"
94 "140" "143" "90" "150" "13" 152 0.20258727004123 0.20258727004123
94 "140" "90" "143" "150" "13" 152 0.115630071633707 0.115630071633707
94 "140" "90" "150" "13" "152" 143 0.118773181871624 0.118773181871624
94 "140" "90" "150" "152" "13" 143 0.0138035202461069 0.0138035202461069
94 "140" "90" "150" "143" "13" 152 0.00615308434334587 0.00615308434334587
94 "140" "90" "143" "13" "150" 152 0.0247942611448753 0.0247942611448753
94 "140" "143" "90" "13" "150" 152 0.0182574369121136 0.0182574369121136
94 "140" "143" "90" "152" "13" 150 0.0175532202150307 0.0175532202150307
94 "140" "143" "90" "152" "150" 13 0.00165523787115421 0.00165523787115421
94 "140" "143" "90" "13" "152" 150 0.0081541929563906 0.0081541929563906
94 "140" "90" "143" "13" "152" 150 0.0110736896180815 0.0110736896180815
94 "140" "90" "150" "143" "152" 13 0.00125991727030415 0.00125991727030415
94 "140" "90" "150" "13" "143" 152 0.00954843226811094 0.00954843226811094
94 "140" "90" "143" "150" "152" 13 0.0126434471965286 0.0126434471965286
94 "140" "143" "90" "150" "152" 13 0.0221516895671325 0.0221516895671325
