"N1" "N2" "N3" "N4" "N5" "N6" "N7" "P" "prob"
143 "90" "150" "13" "152" "140" 94 0.21792467290566 0.21792467290566
143 "94" "140" "90" "150" "13" 152 0.218561640026291 0.218561640026291
143 "94" "140" "90" "13" "150" 152 0.0114031213751871 0.0114031213751871
143 "94" "140" "90" "152" "13" 150 0.00803788571959517 0.00803788571959517
143 "90" "150" "13" "140" "94" 152 0.00293114700637764 0.00293114700637764
143 "90" "150" "13" "94" "140" 152 0.00153841512859582 0.00153841512859582
143 "90" "150" "13" "140" "152" 94 0.000145683250813998 0.000145683250813998
143 "94" "140" "90" "152" "150" 13 0.000376041437174043 0.000376041437174043
143 "94" "140" "90" "13" "152" 150 0.00416264386483598 0.00416264386483598
143 "94" "140" "90" "150" "152" 13 0.0187111057946005 0.0187111057946005
143 "90" "150" "13" "152" "94" 140 0.0697589561417588 0.0697589561417588
