"N1" "N2" "N3" "N4" "N5" "N6" "N7" "P" "prob"
94 "140" "90" "150" "13" "152" 143 0.138013267195682 0.138013267195682
94 "140" "143" "90" "150" "13" 152 0.101971739567978 0.101971739567978
94 "140" "143" "150" "13" "152" 90 0.07179960213602 0.07179960213602
94 "140" "90" "143" "150" "13" 152 0.123856121232693 0.123856121232693
94 "140" "90" "143" "152" "13" 150 0.0199722764304065 0.0199722764304065
94 "140" "90" "143" "13" "152" 150 0.00137827479119703 0.00137827479119703
94 "140" "143" "150" "90" "13" 152 0.0367741464214025 0.0367741464214025
94 "140" "143" "150" "152" "13" 90 0.000400964213317473 0.000400964213317473
94 "140" "143" "90" "13" "152" 150 0.0184163485316592 0.0184163485316592
94 "140" "143" "90" "152" "13" 150 0.00806854876252883 0.00806854876252883
94 "140" "90" "150" "143" "13" 152 0.020947154721329 0.020947154721329
94 "140" "90" "150" "152" "13" 143 0.0229726338046594 0.0229726338046594
94 "140" "90" "150" "143" "152" 13 0.0100808182096396 0.0100808182096396
94 "140" "143" "90" "152" "150" 13 0.000619435830194142 0.000619435830194142
94 "140" "143" "90" "13" "150" 152 0.0180731867577773 0.0180731867577773
94 "140" "143" "150" "90" "152" 13 0.00612902440356708 0.00612902440356708
94 "140" "90" "143" "13" "150" 152 0.00135259265223063 0.00135259265223063
94 "140" "90" "143" "152" "150" 13 0.00153330468658633 0.00153330468658633
94 "140" "90" "143" "150" "152" 13 0.0263415881558284 0.0263415881558284
94 "140" "143" "150" "13" "90" 152 0.00518552682093478 0.00518552682093478
94 "140" "143" "90" "150" "152" 13 0.021687241135112 0.021687241135112
94 "140" "90" "150" "13" "143" 152 0.000717573312975815 0.000717573312975815
