"N1" "N2" "N3" "N4" "N5" "N6" "N7" "P" "prob"
94 "140" "90" "143" "150" "13" 152 0.147623625746117 0.147623625746117
94 "140" "143" "90" "150" "13" 152 0.178611517696679 0.178611517696679
94 "140" "90" "150" "13" "152" 143 0.106453244707791 0.106453244707791
94 "140" "90" "150" "152" "13" 143 0.0124353356468911 0.0124353356468911
94 "140" "90" "150" "143" "13" 152 0.00506512015114621 0.00506512015114621
94 "140" "143" "90" "13" "150" 152 0.023840350303978 0.023840350303978
94 "140" "143" "90" "152" "13" 150 0.0178068062331462 0.0178068062331462
94 "140" "90" "143" "13" "150" 152 0.0276856629213824 0.0276856629213824
94 "140" "90" "143" "13" "152" 150 0.0171485822572742 0.0171485822572742
94 "140" "143" "90" "152" "150" 13 0.00174110994279651 0.00174110994279651
94 "140" "143" "90" "13" "152" 150 0.0147667841435088 0.0147667841435088
94 "140" "90" "150" "143" "152" 13 0.00150449113400382 0.00150449113400382
94 "140" "90" "150" "13" "143" 152 0.0087495817568047 0.0087495817568047
94 "140" "143" "90" "150" "152" 13 0.0202885293935376 0.0202885293935376
94 "140" "90" "143" "150" "152" 13 0.0167686065756238 0.0167686065756238
