"N1" "N2" "N3" "N4" "N5" "N6" "N7" "P" "prob"
94 "140" "90" "143" "150" "13" 152 0.14597554114817 0.14597554114817
94 "140" "143" "90" "150" "13" 152 0.182577174864418 0.182577174864418
94 "140" "90" "150" "13" "152" 143 0.115755160943439 0.115755160943439
94 "140" "90" "150" "152" "13" 143 0.0137529655336386 0.0137529655336386
94 "140" "90" "150" "143" "13" 152 0.00603365638986064 0.00603365638986064
94 "140" "143" "90" "13" "150" 152 0.0242255353675258 0.0242255353675258
94 "140" "143" "90" "152" "13" 150 0.0170032971259413 0.0170032971259413
94 "140" "90" "143" "13" "150" 152 0.0272593852248889 0.0272593852248889
94 "140" "90" "143" "13" "152" 150 0.0159454170854326 0.0159454170854326
94 "140" "143" "90" "152" "150" 13 0.00172660412316402 0.00172660412316402
94 "140" "143" "90" "13" "152" 150 0.0141707621931401 0.0141707621931401
94 "140" "90" "150" "143" "152" 13 0.00182518105793284 0.00182518105793284
94 "140" "90" "150" "13" "143" 152 0.00974064955101343 0.00974064955101343
94 "140" "143" "90" "150" "152" 13 0.0206422536883748 0.0206422536883748
94 "140" "90" "143" "150" "152" 13 0.0165040572838086 0.0165040572838086
