"N1" "N2" "N3" "N4" "N5" "N6" "N7" "P" "prob"
94 "140" "90" "143" "150" "13" 152 0.141151934852547 0.141151934852547
94 "140" "143" "90" "150" "13" 152 0.187322170703807 0.187322170703807
94 "140" "90" "150" "13" "152" 143 0.119679326173745 0.119679326173745
94 "140" "90" "150" "152" "13" 143 0.0152011366114039 0.0152011366114039
94 "140" "90" "150" "143" "13" 152 0.00665963166046242 0.00665963166046242
94 "140" "143" "90" "13" "150" 152 0.0238168416678426 0.0238168416678426
94 "140" "143" "90" "152" "13" 150 0.017174509829905 0.017174509829905
94 "140" "90" "143" "13" "150" 152 0.0252581568512862 0.0252581568512862
94 "140" "90" "143" "13" "152" 150 0.0161424310703709 0.0161424310703709
94 "140" "143" "90" "152" "150" 13 0.0016216275375876 0.0016216275375876
94 "140" "143" "90" "13" "152" 150 0.015221289787719 0.015221289787719
94 "140" "90" "150" "143" "152" 13 0.00210034536983815 0.00210034536983815
94 "140" "90" "150" "13" "143" 152 0.00965915821481015 0.00965915821481015
94 "140" "143" "90" "150" "152" 13 0.0242548627405328 0.0242548627405328
94 "140" "90" "143" "150" "152" 13 0.018276644951027 0.018276644951027
