"N1" "N2" "N3" "N4" "N5" "N6" "N7" "P" "prob"
94 "140" "143" "90" "150" "13" 152 0.208444256865691 0.208444256865691
94 "140" "90" "143" "150" "13" 152 0.117885045172828 0.117885045172828
94 "140" "90" "150" "13" "152" 143 0.11223107559962 0.11223107559962
94 "140" "90" "150" "152" "13" 143 0.0121996118588964 0.0121996118588964
94 "140" "90" "150" "143" "13" 152 0.00575201299793962 0.00575201299793962
94 "140" "90" "143" "13" "150" 152 0.0240835751813664 0.0240835751813664
94 "140" "143" "90" "13" "150" 152 0.0186128528916094 0.0186128528916094
94 "140" "143" "90" "152" "13" 150 0.0175078049486467 0.0175078049486467
94 "140" "143" "90" "152" "150" 13 0.00170900482145142 0.00170900482145142
94 "140" "143" "90" "13" "152" 150 0.00877110103078052 0.00877110103078052
94 "140" "90" "143" "13" "152" 150 0.011349118392989 0.011349118392989
94 "140" "90" "150" "143" "152" 13 0.00118502119633478 0.00118502119633478
94 "140" "90" "150" "13" "143" 152 0.00904741876234942 0.00904741876234942
94 "140" "90" "143" "150" "152" 13 0.0125310874790014 0.0125310874790014
94 "140" "143" "90" "150" "152" 13 0.0221574603754868 0.0221574603754868
