"N1" "N2" "N3" "N4" "N5" "N6" "N7" "P" "prob"
143 "90" "150" "13" "152" "140" 94 0.212727885918452 0.212727885918452
143 "94" "140" "90" "150" "13" 152 0.235937299902326 0.235937299902326
143 "94" "140" "90" "13" "150" 152 0.0146589131115073 0.0146589131115073
143 "94" "140" "90" "152" "13" 150 0.00175386960498167 0.00175386960498167
143 "90" "150" "13" "94" "140" 152 0.000997725388632213 0.000997725388632213
143 "90" "150" "13" "140" "94" 152 0.000477212233803292 0.000477212233803292
143 "90" "150" "13" "140" "152" 94 2.16504605128148e-05 2.16504605128148e-05
143 "94" "140" "90" "152" "150" 13 8.27597272768118e-05 8.27597272768118e-05
143 "94" "140" "90" "13" "152" 150 0.00416653754414211 0.00416653754414211
143 "94" "140" "90" "150" "152" 13 0.0202724919477318 0.0202724919477318
143 "90" "150" "13" "152" "94" 140 0.0801045156451028 0.0801045156451028
