"N1" "N2" "N3" "N4" "N5" "N6" "N7" "P" "prob"
94 "140" "90" "143" "150" "13" 152 0.121969696934223 0.121969696934223
94 "140" "143" "90" "150" "13" 152 0.206943908979667 0.206943908979667
94 "140" "90" "150" "13" "152" 143 0.133231672631169 0.133231672631169
94 "140" "90" "150" "152" "13" 143 0.0137047652055643 0.0137047652055643
94 "140" "90" "150" "143" "13" 152 0.00753650099089052 0.00753650099089052
94 "140" "143" "90" "13" "150" 152 0.0268713695696237 0.0268713695696237
94 "140" "143" "90" "152" "13" 150 0.000422521176564275 0.000422521176564275
94 "140" "90" "143" "13" "150" 152 0.021784050579331 0.021784050579331
94 "140" "90" "143" "152" "13" 150 0.00052543279692078 0.00052543279692078
94 "140" "90" "143" "152" "150" 13 6.32663979965837e-05 6.32663979965837e-05
94 "140" "90" "143" "13" "152" 150 0.00853395795891319 0.00853395795891319
94 "140" "143" "90" "152" "150" 13 5.08749988108004e-05 5.08749988108004e-05
94 "140" "143" "90" "13" "152" 150 0.0105269282850072 0.0105269282850072
94 "140" "90" "150" "143" "152" 13 0.00109400820835508 0.00109400820835508
94 "140" "90" "150" "152" "143" 13 5.01088307333248e-05 5.01088307333248e-05
94 "140" "90" "150" "13" "143" 152 0.00782321209400103 0.00782321209400103
94 "140" "143" "90" "150" "152" 13 0.0292807825324959 0.0292807825324959
94 "140" "90" "143" "150" "152" 13 0.0172576626637333 0.0172576626637333
