"N1" "N2" "N3" "N4" "N5" "N6" "N7" "P" "prob"
94 "140" "90" "143" "150" "13" 152 0.120635160523111 0.120635160523111
94 "140" "143" "90" "150" "13" 152 0.163978492271678 0.163978492271678
94 "140" "90" "150" "13" "152" 143 0.113373676123618 0.113373676123618
94 "140" "90" "150" "152" "13" 143 0.0146991977404782 0.0146991977404782
94 "140" "90" "150" "143" "13" 152 0.00615162820049804 0.00615162820049804
94 "140" "143" "90" "13" "150" 152 0.0199038941500574 0.0199038941500574
94 "140" "143" "90" "152" "13" 150 0.0147448900321243 0.0147448900321243
94 "140" "90" "143" "13" "150" 152 0.0221782644486243 0.0221782644486243
94 "140" "90" "143" "13" "152" 150 0.0130364920295572 0.0130364920295572
94 "140" "143" "90" "152" "150" 13 0.00145190383248489 0.00145190383248489
94 "140" "143" "90" "13" "152" 150 0.0116996060735703 0.0116996060735703
94 "140" "90" "150" "143" "152" 13 0.00193293055676497 0.00193293055676497
94 "140" "90" "150" "13" "143" 152 0.00887465175135949 0.00887465175135949
94 "140" "143" "90" "150" "152" 13 0.0197168527781577 0.0197168527781577
94 "140" "90" "143" "150" "152" 13 0.0145052297222178 0.0145052297222178
