"N1" "N2" "N3" "N4" "N5" "N6" "N7" "P" "prob"
94 "140" "90" "143" "150" "13" 152 0.16061541047367 0.16061541047367
94 "140" "143" "90" "150" "13" 152 0.173443456893617 0.173443456893617
94 "140" "90" "150" "13" "152" 143 0.144152894252225 0.144152894252225
94 "140" "90" "150" "152" "13" 143 0.0180070889653548 0.0180070889653548
94 "140" "90" "150" "143" "13" 152 0.00707980172094104 0.00707980172094104
94 "140" "143" "90" "13" "150" 152 0.0177506684252445 0.0177506684252445
94 "140" "143" "90" "152" "13" 150 0.0156322090173383 0.0156322090173383
94 "140" "90" "143" "13" "150" 152 0.0248522566078185 0.0248522566078185
94 "140" "90" "143" "13" "152" 150 0.0112816164864439 0.0112816164864439
94 "140" "143" "90" "152" "150" 13 0.0015734827457277 0.0015734827457277
94 "140" "143" "90" "13" "152" 150 0.00805786921935442 0.00805786921935442
94 "140" "90" "150" "143" "152" 13 0.00146593541515956 0.00146593541515956
94 "140" "90" "150" "13" "143" 152 0.0118068084816108 0.0118068084816108
94 "140" "143" "90" "150" "152" 13 0.0203254051047208 0.0203254051047208
94 "140" "90" "143" "150" "152" 13 0.0188221184148832 0.0188221184148832
