"N1" "N2" "N3" "N4" "N5" "N6" "N7" "P" "prob"
94 "140" "90" "143" "150" "13" 152 0.143038411597671 0.143038411597671
94 "140" "143" "90" "150" "13" 152 0.206606451738656 0.206606451738656
94 "140" "90" "150" "13" "152" 143 0.128874311578283 0.128874311578283
94 "140" "90" "150" "152" "13" 143 0.0153995523828767 0.0153995523828767
94 "140" "90" "150" "143" "13" 152 0.00681935733803347 0.00681935733803347
94 "140" "143" "90" "13" "150" 152 0.0164295531134455 0.0164295531134455
94 "140" "143" "90" "152" "13" 150 0.0182634916073 0.0182634916073
94 "140" "90" "143" "13" "150" 152 0.0265776566823956 0.0265776566823956
94 "140" "90" "143" "13" "152" 150 0.0113820428176264 0.0113820428176264
94 "140" "143" "90" "152" "150" 13 0.00170723943285631 0.00170723943285631
94 "140" "143" "90" "13" "152" 150 0.00703605585873823 0.00703605585873823
94 "140" "90" "150" "143" "152" 13 0.00214038223018569 0.00214038223018569
94 "140" "90" "150" "13" "143" 152 0.0097216598676074 0.0097216598676074
94 "140" "143" "90" "150" "152" 13 0.0265518331551687 0.0265518331551687
94 "140" "90" "143" "150" "152" 13 0.0183824464703835 0.0183824464703835
