"N1" "N2" "N3" "N4" "N5" "N6" "N7" "P" "prob"
94 "140" "143" "90" "150" "13" 152 0.201389953257555 0.201389953257555
94 "140" "90" "143" "150" "13" 152 0.112725809592039 0.112725809592039
94 "140" "90" "143" "13" "150" 152 0.024403655163812 0.024403655163812
94 "140" "143" "90" "13" "150" 152 0.0343252458601005 0.0343252458601005
94 "140" "143" "90" "152" "13" 150 0.0169330633192077 0.0169330633192077
94 "140" "143" "90" "152" "150" 13 0.00168597600147955 0.00168597600147955
94 "140" "143" "90" "13" "152" 150 0.012461058073934 0.012461058073934
94 "140" "90" "143" "13" "152" 150 0.00885923338908988 0.00885923338908988
94 "140" "90" "143" "150" "152" 13 0.012870269599091 0.012870269599091
94 "140" "143" "90" "150" "152" 13 0.0229933411199571 0.0229933411199571
