"P1" "P2" "P3" "P4" "P5" "P6" "P7"
1 0.834890965732087 0.462474645030426 0.504051863857374 0.803249097472924 0.891608391608392 1
1 0.834890965732087 0.42393509127789 0.73394495412844 0.783831282952548 0.891608391608392 1
1 0.834890965732087 0.462474645030426 0.366288492706645 0.860033726812816 0.926785714285714 1
1 0.834890965732087 0.462474645030426 0.366288492706645 0.0961214165261383 1 1
1 0.834890965732087 0.462474645030426 0.366288492706645 0.0438448566610455 0.76 1
1 0.834890965732087 0.42393509127789 0.73394495412844 0.145869947275923 0.629909365558912 1
1 0.834890965732087 0.42393509127789 0.73394495412844 0.070298769771529 0.914171656686627 1
1 0.834890965732087 0.462474645030426 0.504051863857374 0.196750902527076 0.629909365558912 1
1 0.834890965732087 0.462474645030426 0.504051863857374 0.196750902527076 0.370090634441088 1
1 0.834890965732087 0.42393509127789 0.73394495412844 0.070298769771529 0.0858283433133733 1
1 0.834890965732087 0.42393509127789 0.73394495412844 0.145869947275923 0.370090634441088 1
1 0.834890965732087 0.462474645030426 0.366288492706645 0.0438448566610455 0.24 1
1 0.834890965732087 0.462474645030426 0.366288492706645 0.860033726812816 0.0732142857142857 1
1 0.834890965732087 0.42393509127789 0.73394495412844 0.783831282952548 0.108391608391608 1
1 0.834890965732087 0.462474645030426 0.504051863857374 0.803249097472924 0.108391608391608 1
