"N1" "N2" "N3" "N4" "N5" "N6" "N7" "P" "prob"
94 "140" "90" "143" "150" "13" 152 0.139107958258557 0.139107958258557
94 "140" "143" "90" "150" "13" 152 0.183004630289501 0.183004630289501
94 "140" "90" "150" "13" "152" 143 0.106122453689481 0.106122453689481
94 "140" "90" "150" "152" "13" 143 0.0133676141025944 0.0133676141025944
94 "140" "90" "150" "143" "13" 152 0.00596395779010839 0.00596395779010839
94 "140" "143" "90" "13" "150" 152 0.0234852074259463 0.0234852074259463
94 "140" "143" "90" "152" "13" 150 0.0171413288645352 0.0171413288645352
94 "140" "90" "143" "13" "150" 152 0.0210396253193911 0.0210396253193911
94 "140" "90" "143" "13" "152" 150 0.0132204980613289 0.0132204980613289
94 "140" "143" "90" "152" "150" 13 0.0017438148411973 0.0017438148411973
94 "140" "143" "90" "13" "152" 150 0.0147572085781619 0.0147572085781619
94 "140" "90" "150" "143" "152" 13 0.00187222978727453 0.00187222978727453
94 "140" "90" "150" "13" "143" 152 0.00865464670865674 0.00865464670865674
94 "140" "143" "90" "150" "152" 13 0.0223713075103398 0.0223713075103398
94 "140" "90" "143" "150" "152" 13 0.0170051812700842 0.0170051812700842
