"P1" "P2" "P3" "P4" "P5" "P6" "P7"
1 0.849462365591398 0.461977186311787 0.732472324723247 0.776965265082267 0.892857142857143 1
1 0.849462365591398 0.365019011406844 0.491438356164384 0.801075268817204 0.892857142857143 1
1 0.849462365591398 0.365019011406844 0.491438356164384 0.198924731182796 0.608562691131499 1
1 0.849462365591398 0.461977186311787 0.732472324723247 0.148080438756856 0.608562691131499 1
1 0.849462365591398 0.461977186311787 0.732472324723247 0.0749542961608775 0.910714285714286 1
1 0.849462365591398 0.461977186311787 0.732472324723247 0.0749542961608775 0.0892857142857143 1
1 0.849462365591398 0.461977186311787 0.732472324723247 0.148080438756856 0.391437308868502 1
1 0.849462365591398 0.365019011406844 0.491438356164384 0.198924731182796 0.391437308868502 1
1 0.849462365591398 0.365019011406844 0.491438356164384 0.801075268817204 0.107142857142857 1
1 0.849462365591398 0.461977186311787 0.732472324723247 0.776965265082267 0.107142857142857 1
