"N1" "N2" "N3" "N4" "N5" "N6" "N7" "P" "prob"
94 "140" "90" "143" "150" "13" 152 0.120724647026509 0.120724647026509
94 "140" "143" "90" "150" "13" 152 0.159827958605315 0.159827958605315
94 "140" "90" "150" "13" "152" 143 0.114892899906612 0.114892899906612
94 "140" "90" "150" "152" "13" 143 0.0132468557825854 0.0132468557825854
94 "140" "90" "150" "143" "13" 152 0.00589117344232828 0.00589117344232828
94 "140" "143" "90" "13" "150" 152 0.0210662263940663 0.0210662263940663
94 "140" "143" "90" "152" "13" 150 0.0136722073481007 0.0136722073481007
94 "140" "90" "143" "13" "150" 152 0.0233238822424559 0.0233238822424559
94 "140" "90" "143" "152" "13" 150 0.000292807179995464 0.000292807179995464
94 "140" "90" "143" "152" "150" 13 3.16722998229089e-05 3.16722998229089e-05
94 "140" "90" "143" "13" "152" 150 0.0136667784568386 0.0136667784568386
94 "140" "143" "90" "152" "150" 13 0.00147889218555614 0.00147889218555614
94 "140" "143" "90" "13" "152" 150 0.0123438905263052 0.0123438905263052
94 "140" "90" "150" "143" "152" 13 0.00195881516957415 0.00195881516957415
94 "140" "90" "150" "13" "143" 152 0.00948035716321747 0.00948035716321747
94 "140" "143" "90" "150" "152" 13 0.0188773179455096 0.0188773179455096
94 "140" "90" "143" "150" "152" 13 0.0142588165779341 0.0142588165779341
