"N1" "N2" "N3" "N4" "N5" "N6" "N7" "P" "prob"
94 "140" "90" "143" "150" "13" 152 0.129193649688374 0.129193649688374
94 "140" "143" "90" "150" "13" 152 0.19076850172939 0.19076850172939
94 "140" "90" "150" "13" "152" 143 0.117992274506109 0.117992274506109
94 "140" "90" "150" "152" "13" 143 0.0125111100502632 0.0125111100502632
94 "140" "90" "150" "143" "13" 152 0.00629844822914213 0.00629844822914213
94 "140" "143" "90" "13" "150" 152 0.0159291364613717 0.0159291364613717
94 "140" "143" "90" "152" "13" 150 0.017519839368416 0.017519839368416
94 "140" "90" "143" "13" "150" 152 0.0276417382987576 0.0276417382987576
94 "140" "90" "143" "13" "152" 150 0.0140733051155775 0.0140733051155775
94 "140" "143" "90" "152" "150" 13 0.00180577291735867 0.00180577291735867
94 "140" "143" "90" "13" "152" 150 0.00811003979654314 0.00811003979654314
94 "140" "90" "150" "143" "152" 13 0.00216090378074291 0.00216090378074291
94 "140" "90" "150" "152" "143" 13 4.97459644145655e-05 4.97459644145655e-05
94 "140" "90" "150" "13" "143" 152 0.0101797256436643 0.0101797256436643
94 "140" "143" "90" "150" "152" 13 0.023227302605774 0.023227302605774
94 "140" "90" "143" "150" "152" 13 0.0157301649321174 0.0157301649321174
