"expNo" "verdict" "rank" "P1" "P2" "P3" "P4" "P5" "P6" "P7" "P8" "P9" "P10"
73 1 1 1 0.808080808080808 0.559774964838256 0.94383775351014 0.935837245696401 0.527086383601757 0.9984375 0.924499229583975 0.513219284603421 1
73 0 2 1 0.808080808080808 0.559774964838256 0.94383775351014 0.935837245696401 0.527086383601757 0.9984375 0.924499229583975 0.486780715396579 1
74 1 1 1 0.80316091954023 0.559274755927476 0.937597503900156 0.9375 0.522496371552975 1 0.918836140888208 0.502347417840376 1
74 0 2 1 0.80316091954023 0.559274755927476 0.937597503900156 0.9375 0.522496371552975 1 0.918836140888208 0.497652582159624 1
75 1 1 1 0.807803468208092 0.568181818181818 0.945652173913043 0.9375 0.520984081041968 1 0.896706586826347 0.521870286576169 1
75 0 2 1 0.807803468208092 0.568181818181818 0.945652173913043 0.9375 0.520984081041968 1 0.896706586826347 0.478129713423831 1
76 1 1 1 0.806122448979592 0.556962025316456 0.945987654320988 0.9375 0.526315789473684 1 0.910470409711684 0.510204081632653 1
76 0 2 1 0.806122448979592 0.556962025316456 0.945987654320988 0.9375 0.526315789473684 1 0.910470409711684 0.489795918367347 1
77 1 1 1 0.804913294797688 0.557446808510638 0.96583850931677 0.9375 0.523255813953488 1 0.886850152905199 0.506191950464396 1
77 0 2 1 0.804913294797688 0.557446808510638 0.96583850931677 0.9375 0.523255813953488 1 0.886850152905199 0.493808049535604 1
78 1 1 1 0.803751803751804 0.555084745762712 0.945482866043614 0.9375 0.525547445255474 1 0.93603744149766 0.502347417840376 1
78 0 2 1 0.803751803751804 0.555084745762712 0.945482866043614 0.9375 0.525547445255474 1 0.93603744149766 0.497652582159624 1
79 1 1 1 0.80431654676259 0.556657223796034 0.945820433436533 0.9375 0.519480519480519 1 0.878419452887538 0.511520737327189 1
79 0 2 1 0.80431654676259 0.556657223796034 0.945820433436533 0.9375 0.519480519480519 1 0.878419452887538 0.488479262672811 1
80 1 1 1 0.803183791606368 0.553846153846154 0.937888198757764 0.9359375 0.525547445255474 1 0.881481481481482 0.510769230769231 1
80 0 2 1 0.803183791606368 0.553846153846154 0.937888198757764 0.9359375 0.525547445255474 1 0.881481481481482 0.489230769230769 1
81 1 1 1 0.813782991202346 0.560055865921788 0.937791601866252 0.93603744149766 0.520231213872832 1 0.881831610044313 0.502354788069074 1
81 0 2 1 0.813782991202346 0.560055865921788 0.937791601866252 0.93603744149766 0.520231213872832 1 0.881831610044313 0.497645211930926 1
82 1 1 1 0.808139534883721 0.55206847360913 0.946957878315133 0.93167701863354 0.523255813953488 1 0.897435897435897 0.509375 1
82 0 2 1 0.808139534883721 0.55206847360913 0.946957878315133 0.93167701863354 0.523255813953488 1 0.897435897435897 0.490625 1
83 1 1 1 0.805555555555556 0.555084745762712 0.950617283950617 0.937402190923318 0.521044992743106 0.998435054773083 0.886904761904762 0.503912363067293 1
83 0 2 1 0.805555555555556 0.555084745762712 0.950617283950617 0.937402190923318 0.521044992743106 0.998435054773083 0.886904761904762 0.496087636932707 1
84 1 1 1 0.810771470160116 0.558533145275035 0.961300309597523 0.937402190923318 0.519480519480519 1 0.877862595419847 0.524962178517398 1
84 0 2 1 0.810771470160116 0.558533145275035 0.961300309597523 0.937402190923318 0.519480519480519 1 0.877862595419847 0.475037821482602 1
85 1 1 1 0.813682678311499 0.555084745762712 0.953775038520801 0.9375 0.516499282639885 1 0.879815100154083 0.512345679012346 1
85 0 2 1 0.813682678311499 0.555084745762712 0.953775038520801 0.9375 0.516499282639885 1 0.879815100154083 0.487654320987654 1
86 1 1 1 0.807803468208092 0.556802244039271 0.9359375 0.920245398773006 0.536512667660209 1 0.874804381846635 0.585074626865672 1
86 0 2 1 0.807803468208092 0.556802244039271 0.9359375 0.920245398773006 0.536512667660209 1 0.874804381846635 0.414925373134328 1
87 1 1 1 0.790896159317212 0.561111111111111 0.937402190923318 0.93603744149766 0.529585798816568 1 0.875195007800312 0.556574923547401 1
87 0 2 1 0.790896159317212 0.561111111111111 0.937402190923318 0.93603744149766 0.529585798816568 1 0.875195007800312 0.443425076452599 1
88 1 1 1 0.789473684210526 0.565400843881857 0.9359375 0.9375 0.524229074889868 1 0.875 0.562776957163959 1
88 0 2 1 0.789473684210526 0.565400843881857 0.9359375 0.9375 0.524229074889868 1 0.875 0.437223042836041 1
89 1 1 1 0.792560801144492 0.571428571428571 0.937402190923318 0.9375 0.515195369030391 1 0.873634945397816 0.558698727015559 1
89 0 2 1 0.792560801144492 0.571428571428571 0.937402190923318 0.9375 0.515195369030391 1 0.873634945397816 0.441301272984441 1
90 1 1 1 0.805755395683453 0.573676680972818 0.9375 0.9375 0.503597122302158 1 0.864197530864197 0.557228915662651 1
90 0 2 1 0.805755395683453 0.573676680972818 0.9375 0.9375 0.503597122302158 1 0.864197530864197 0.442771084337349 1
91 1 1 1 0.79971181556196 0.58705035971223 0.937402190923318 0.9375 0.522561863173217 1 0.87207488299532 0.540816326530612 1
91 0 2 1 0.79971181556196 0.58705035971223 0.937402190923318 0.9375 0.522561863173217 1 0.87207488299532 0.459183673469388 1
92 1 1 1 0.780938833570412 0.586608442503639 0.9375 0.9375 0.51219512195122 1 0.875 0.552857142857143 1
