"expNo" "verdict" "P1" "P2" "NP1" "NP2" "NPdiff"
527 1 0.0955420146469169 0.0787107789060092 0.548295454545455 0.451704545454545 0.0965909090909095
528 1 0.0970360461414235 0.0810327191599845 0.544935805991441 0.455064194008559 0.0898716119828819
529 1 0.0995057666715102 0.0838355671956818 0.542735042735043 0.457264957264957 0.0854700854700856
530 1 0.0973087743101942 0.0841589399439517 0.536231884057971 0.463768115942029 0.0724637681159424
531 1 0.0909701077060364 0.0796928216267757 0.533039647577093 0.466960352422908 0.066079295154185
532 1 0.0971076458696853 0.0815602275020979 0.543509272467903 0.456490727532097 0.087018544935806
533 1 0.104451420037644 0.0861455010619748 0.548022598870055 0.451977401129945 0.0960451977401108
534 1 0.0959333142116035 0.0801531606989899 0.544807965860597 0.455192034139403 0.0896159317211947
535 1 0.0942809998243761 0.0808845038707784 0.538239538239538 0.461760461760462 0.0764790764790765
536 1 0.0958917687288332 0.081178216913298 0.541547277936963 0.458452722063037 0.0830945558739252
537 1 0.0973945763796369 0.0809513362116463 0.546099290780142 0.453900709219858 0.0921985815602834
538 1 0.0965252190002073 0.0850911021489431 0.531478770131772 0.468521229868228 0.0629575402635431
539 1 0.101406991339213 0.0833732738072395 0.548797736916549 0.451202263083451 0.097595473833098
540 1 0.0967633085672325 0.0827921356724984 0.538904899135447 0.461095100864553 0.0778097982708935
541 1 0.09838239457331 0.0819853288110917 0.545454545454545 0.454545454545455 0.0909090909090907
542 1 0.0940518595669908 0.0794105410592007 0.542203147353362 0.457796852646638 0.0844062947067237
543 1 0.0967432076652537 0.0822962219872424 0.540345821325649 0.459654178674351 0.0806916426512973
544 1 0.0940530552845125 0.0773271253498956 0.548797736916549 0.451202263083451 0.0975954738330975
545 1 0.0962153120153321 0.0836654887089844 0.534883720930233 0.465116279069767 0.0697674418604653
546 1 0.0978474369313909 0.085616507314967 0.533333333333333 0.466666666666667 0.0666666666666669
547 1 0.0984400118972952 0.0826792750843424 0.543509272467903 0.456490727532097 0.0870185449358062
548 1 0.0934762140408049 0.0806609266319849 0.536796536796537 0.463203463203463 0.0735930735930734
549 1 0.0959896809850354 0.0846190025212433 0.531478770131772 0.468521229868228 0.0629575402635433
550 1 0.0954703634158697 0.0777366826795885 0.551192145862553 0.448807854137447 0.102384291725106
551 1 0.0974377069620108 0.0817551208810539 0.543758967001435 0.456241032998565 0.0875179340028696
552 1 0.0972757032597572 0.0864371847907034 0.529498525073747 0.470501474926253 0.0589970501474931
553 1 0.0938473444359042 0.079695760751125 0.540772532188841 0.459227467811159 0.0815450643776823
554 1 0.0917776945488821 0.0814116188560332 0.52992700729927 0.47007299270073 0.05985401459854
555 1 0.0922136934370211 0.0806239942618763 0.533527696793003 0.466472303206997 0.0670553935860063
556 1 0.0984341666409063 0.0858281561991553 0.534206695778748 0.465793304221252 0.0684133915574967
557 1 0.09975904300842 0.0851277167005184 0.539568345323741 0.460431654676259 0.079136690647482
558 1 0.0956097925999489 0.0813700362552756 0.540229885057471 0.459770114942529 0.0804597701149429
559 1 0.09877347048704 0.0868665315790133 0.532069970845481 0.467930029154519 0.0641399416909618
560 1 0.0937151329656882 0.0821927805518741 0.532751091703057 0.467248908296943 0.0655021834061134
561 1 0.0991912864691034 0.0849077412175525 0.538793103448276 0.461206896551724 0.0775862068965518
562 1 0.0891076133552011 0.075074918338634 0.542735042735043 0.457264957264957 0.0854700854700855
563 1 0.0979579675565632 0.0797622127687029 0.551192145862552 0.448807854137448 0.102384291725105
564 1 0.0985738384636614 0.0836701016137179 0.540889526542324 0.459110473457676 0.0817790530846484
565 1 0.0943472689446021 0.0784185092526563 0.546099290780142 0.453900709219858 0.0921985815602836
566 1 0.0995558022502417 0.0847283423406312 0.540229885057471 0.459770114942529 0.0804597701149427
567 1 0.0867327664995867 0.0768548680926894 0.530191458026509 0.469808541973491 0.0603829160530187
568 1 0.0948084654495407 0.0817754958055338 0.536903039073806 0.463096960926194 0.073806078147612
569 1 0.0923496002139254 0.077768084390674 0.542857142857143 0.457142857142857 0.0857142857142859
570 1 0.0898300404754598 0.0791890163970995 0.531478770131772 0.468521229868228 0.0629575402635435
571 1 0.0925171081063673 0.0793712455604224 0.538239538239538 0.461760461760462 0.0764790764790762
572 1 0.0980811550181238 0.0802710220097177 0.549929676511955 0.450070323488045 0.0998593530239099
573 1 0.0982212291491815 0.0880981498218286 0.527165932452276 0.472834067547724 0.0543318649045517
574 1 0.0934149888699361 0.0809927829031892 0.535612535612536 0.464387464387464 0.0712250712250717
575 1 0.0941214693984269 0.0818447559986321 0.534883720930233 0.465116279069767 0.069767441860465
576 1 0.0930287242856411 0.0800247090629171 0.53757225433526 0.46242774566474 0.0751445086705201
577 1 0.0905851231156337 0.0793864128403493 0.53294289897511 0.46705710102489 0.0658857979502197
578 1 0.0955544644088539 0.0810688142192138 0.541007194244604 0.458992805755396 0.0820143884892087
579 1 0.0921068065832286 0.0788079628519603 0.538904899135447 0.461095100864553 0.0778097982708934
580 1 0.0982190343798395 0.081170652764686 0.547517730496454 0.452482269503546 0.0950354609929079
581 1 0.0965912180034883 0.0786035677120224 0.551336146272855 0.448663853727145 0.10267229254571
582 1 0.0954474655747778 0.0805888891396541 0.542203147353362 0.457796852646638 0.0844062947067237
583 1 0.0969539624191942 0.0825140105695269 0.540229885057471 0.459770114942529 0.080459770114943
584 1 0.0919318599633822 0.0784124687922966 0.53968253968254 0.46031746031746 0.0793650793650792
585 1 0.0939815487713226 0.0774252137546129 0.548295454545455 0.451704545454545 0.0965909090909092
586 1 0.0988613552078064 0.0832516675434159 0.542857142857143 0.457142857142857 0.0857142857142859
587 1 0.0984738888022561 0.0828843549549333 0.54297994269341 0.457020057306591 0.085959885386819
588 1 0.0986550716562466 0.0855189343976703 0.53566229985444 0.46433770014556 0.0713245997088791
589 1 0.0922379421121579 0.0751046856892889 0.551192145862552 0.448807854137447 0.102384291725105
590 1 0.104967664487554 0.0879310278429768 0.544159544159545 0.455840455840455 0.0883190883190904
591 1 0.0965879176544623 0.0804899313787186 0.545454545454545 0.454545454545455 0.0909090909090908
592 1 0.0950308924170095 0.0781042703580001 0.548882681564246 0.451117318435754 0.0977653631284921
593 1 0.10185531922015 0.0860824482647984 0.541963015647227 0.458036984352773 0.083926031294454
594 1 0.0952285295753822 0.0780481247550813 0.54957507082153 0.45042492917847 0.0991501416430595
595 1 0.0944396618270325 0.0823452092224806 0.534206695778748 0.465793304221252 0.0684133915574967
596 1 0.0898734886981977 0.0763568954111337 0.540656205420827 0.459343794579173 0.0813124108416545
597 1 0.0950245276361813 0.0798106268860315 0.543509272467903 0.456490727532097 0.0870185449358063
598 1 0.100725961890284 0.0822252750124767 0.550561797752809 0.449438202247191 0.101123595505618
599 1 0.0936584204386326 0.083717023855761 0.528023598820059 0.471976401179941 0.0560471976401178
600 1 0.0952793245096609 0.0798151409505013 0.544159544159544 0.455840455840456 0.0883190883190881
601 1 0.0965310775926393 0.0831096443444649 0.53735632183908 0.46264367816092 0.0747126436781607
602 1 0.0969073100667871 0.0821773989366354 0.541125541125541 0.458874458874459 0.0822510822510826
603 1 0.0942567348803805 0.0793740925308467 0.542857142857143 0.457142857142857 0.085714285714286
604 1 0.100473847161509 0.0831965983109847 0.547033285094067 0.452966714905933 0.0940665701881347
605 1 0.10659507498067 0.0885985038800371 0.546099290780143 0.453900709219857 0.0921985815602854
606 1 0.0943748735908007 0.083626624098515 0.53019145802651 0.46980854197349 0.0603829160530195
607 1 0.0968456851871866 0.0853736067765832 0.531478770131772 0.468521229868228 0.0629575402635433
608 1 0.0961572503844838 0.0832675385366977 0.535919540229885 0.464080459770115 0.0718390804597705
609 1 0.0966105281936222 0.0813562342683135 0.542857142857143 0.457142857142857 0.0857142857142853
610 1 0.0901136166842003 0.0783596666819133 0.534883720930233 0.465116279069767 0.0697674418604651
611 1 0.0957552678516215 0.081892574918679 0.539017341040462 0.460982658959538 0.0780346820809247
612 1 0.0961071864842928 0.0809323675657203 0.542857142857143 0.457142857142857 0.0857142857142854
613 1 0.094774240814536 0.0791847442836854 0.544807965860598 0.455192034139402 0.0896159317211952
614 1 0.0935054451939048 0.0817232577297935 0.533619456366237 0.466380543633763 0.0672389127324748
615 1 0.0945696014997811 0.0783154512420062 0.547008547008547 0.452991452991453 0.0940170940170941
616 1 0.09698638374388 0.0821048751270942 0.541547277936963 0.458452722063037 0.0830945558739254
617 1 0.100131433536055 0.084099891683826 0.543509272467902 0.456490727532098 0.0870185449358043
618 1 0.0867717268406336 0.0743428853303041 0.538571428571429 0.461428571428571 0.0771428571428572
619 1 0.105299880789663 0.0898146042029481 0.539682539682539 0.460317460317461 0.0793650793650781
620 1 0.0995268056495666 0.0851566251547094 0.538904899135447 0.461095100864553 0.0778097982708933
621 1 0.0898123008491781 0.0793920891484448 0.530791788856305 0.469208211143695 0.0615835777126096
622 1 0.0930844093308612 0.0827416971829877 0.529411764705882 0.470588235294118 0.0588235294117649
623 1 0.0946354469532275 0.0799420486104895 0.542082738944365 0.457917261055635 0.0841654778887306
624 1 0.10053235236707 0.0819725334685342 0.550847457627118 0.449152542372882 0.101694915254236
625 1 0.0968583011748779 0.082432596744577 0.540229885057471 0.459770114942529 0.0804597701149422
626 1 0.09437155453419 0.0792621980339654 0.543509272467903 0.456490727532097 0.0870185449358056
627 1 0.0983280220846032 0.0884148427463735 0.526542324246772 0.473457675753228 0.0530846484935436
628 1 0.0979248896254623 0.083600770132376 0.539454806312769 0.460545193687231 0.0789096126255384
629 1 0.0962659619693146 0.0815727361950508 0.541310541310541 0.458689458689459 0.0826210826210825
630 1 0.101123246451464 0.084226045887595 0.545582047685834 0.454417952314166 0.0911640953716673
631 1 0.0999419534046756 0.0829415180317153 0.546478873239437 0.453521126760563 0.0929577464788733
632 1 0.0979487029109501 0.0822666271168084 0.543509272467903 0.456490727532097 0.0870185449358064
633 1 0.0981580992328338 0.0847009404670421 0.536796536796537 0.463203463203463 0.0735930735930734
634 1 0.0993038500556839 0.0851936515223026 0.538239538239538 0.461760461760462 0.0764790764790761
635 1 0.0924412681463713 0.0771142185055222 0.545197740112994 0.454802259887006 0.0903954802259884
636 1 0.0949542858122443 0.07996150384189 0.542857142857143 0.457142857142857 0.0857142857142853
637 1 0.101505604463035 0.086359480236875 0.540311173974541 0.459688826025459 0.0806223479490826
638 1 0.108169307280323 0.0874618328387495 0.552924791086352 0.447075208913648 0.105849582172704
639 1 0.098734660172444 0.0827096629716808 0.544159544159544 0.455840455840456 0.0883190883190886
640 1 0.0978359001703635 0.0846148325797738 0.536231884057971 0.463768115942029 0.0724637681159423
641 1 0.0976192949683018 0.0817753256278968 0.544159544159544 0.455840455840456 0.0883190883190883
642 1 0.0992780396989369 0.086800471867923 0.533527696793003 0.466472303206997 0.0670553935860058
643 1 0.0902229452496753 0.0773679609660804 0.538352272727273 0.461647727272727 0.0767045454545455
644 1 0.0996458803081122 0.0818064643961739 0.549157303370787 0.450842696629213 0.0983146067415734
645 1 0.0944066134039677 0.084416495583442 0.527932960893855 0.472067039106145 0.0558659217877097
646 1 0.0965763623024438 0.0835255025318433 0.536231884057971 0.463768115942029 0.072463768115942
647 1 0.0948182882812968 0.0786058348445984 0.546742209631728 0.453257790368272 0.093484419263456
648 1 0.0936110632559085 0.077806598030885 0.546099290780142 0.453900709219858 0.0921985815602837
649 1 0.0947929650422995 0.0781797649833398 0.548022598870057 0.451977401129944 0.096045197740113
650 1 0.0924118159917155 0.0763297597022481 0.547652916073969 0.452347083926031 0.0953058321479375
651 1 0.100942352436289 0.0827059477976723 0.549650349650348 0.450349650349652 0.0993006993006969
652 1 0.0930642547817232 0.078993531910216 0.540889526542324 0.459110473457676 0.0817790530846483
653 1 0.0994644280763905 0.0851032539691042 0.538904899135447 0.461095100864553 0.0778097982708932
654 1 0.099910029450192 0.084134761642267 0.542857142857143 0.457142857142857 0.0857142857142855
655 1 0.0991676731501756 0.0863630560126529 0.534508076358297 0.465491923641703 0.0690161527165934
656 1 0.0981013357538762 0.0815387725746503 0.546099290780142 0.453900709219858 0.092198581560284
657 1 0.101373434893649 0.0846547794007174 0.544935805991441 0.455064194008559 0.0898716119828814
658 1 0.0962425828789004 0.0783654618861275 0.551192145862553 0.448807854137447 0.102384291725106
659 1 0.10288529812451 0.0857377484370918 0.545454545454545 0.454545454545455 0.0909090909090901
660 1 0.101313365514762 0.0821735609464818 0.552155771905425 0.447844228094575 0.10431154381085
661 1 0.100883567831946 0.0823539329240378 0.550561797752808 0.449438202247192 0.101123595505617
662 1 0.102821254958787 0.0830379248907675 0.553221288515405 0.446778711484595 0.106442577030811
663 1 0.0953503506779757 0.0830551738800262 0.534458509142054 0.465541490857947 0.068917018284107
664 1 0.0992349942886707 0.0874798847723819 0.531478770131772 0.468521229868228 0.0629575402635432
665 1 0.102288868650249 0.0855996321862614 0.544412607449856 0.455587392550144 0.0888252148997111
666 1 0.0999017885906135 0.0834258391633658 0.544935805991441 0.455064194008559 0.0898716119828811
667 1 0.0894186720339985 0.0772464967832971 0.536516853932584 0.463483146067416 0.0730337078651687
668 1 0.0977172499699072 0.0846705326714727 0.535766423357664 0.464233576642336 0.0715328467153286
669 1 0.100163841557184 0.0834698679643202 0.545454545454545 0.454545454545455 0.0909090909090898
670 1 0.0997306600656331 0.0851034965893402 0.539568345323741 0.460431654676259 0.0791366906474822
671 1 0.0962716484879495 0.0828143212799566 0.53757225433526 0.46242774566474 0.07514450867052
672 1 0.095265526101896 0.0844757841953277 0.530014641288433 0.469985358711567 0.0600292825768666
673 1 0.101041670525406 0.0818565432104554 0.552447552447553 0.447552447552447 0.104895104895105
674 1 0.0937098070043026 0.0761094879222762 0.551820728291317 0.448179271708683 0.103641456582633
675 1 0.100628578840712 0.085188214891608 0.541547277936963 0.458452722063037 0.0830945558739258
676 1 0.0965539196959399 0.0863621170613685 0.527859237536657 0.472140762463343 0.0557184750733136
677 1 0.0951902169354344 0.0864644470496862 0.524017467248909 0.475982532751092 0.0480349344978169
678 1 0.0994921875574639 0.0824363839761844 0.546875 0.453125 0.0937499999999998
679 1 0.102123962726786 0.086683469688519 0.540889526542323 0.459110473457677 0.0817790530846463
680 1 0.098134786457349 0.0825989363585602 0.54297994269341 0.45702005730659 0.0859598853868198
681 1 0.097788396064882 0.0853666268350186 0.533910533910534 0.466089466089466 0.0678210678210679
682 1 0.0965291233645724 0.0871703440909989 0.5254730713246 0.4745269286754 0.0509461426491994
683 1 0.0996009421200267 0.0884128910873662 0.529753265602322 0.470246734397678 0.0595065312046442
684 1 0.098798446559532 0.0873356433675421 0.530791788856305 0.469208211143695 0.06158357771261
685 1 0.0954095305832994 0.0823291917130083 0.536796536796537 0.463203463203463 0.0735930735930739
686 1 0.0982130887352927 0.0828835325570327 0.54232424677188 0.45767575322812 0.0846484935437593
687 1 0.100131560406096 0.0842376619289382 0.543103448275861 0.456896551724139 0.0862068965517224
688 1 0.102194177885982 0.0891066401185678 0.534206695778747 0.465793304221253 0.0684133915574942
689 1 0.101025860612495 0.0846718048475483 0.54403409090909 0.45596590909091 0.0880681818181802
690 1 0.0990146139131753 0.0844924705392429 0.539568345323741 0.460431654676259 0.0791366906474822
691 1 0.0919638333566448 0.0797518338052205 0.535558780841799 0.4644412191582 0.071117561683599
692 1 0.108686220133247 0.0894076875132112 0.548660084626233 0.451339915373767 0.0973201692524667
693 1 0.098089855127563 0.0804839836944107 0.549295774647887 0.450704225352113 0.0985915492957745
694 1 0.0960334014074289 0.0800278345061907 0.545454545454546 0.454545454545454 0.0909090909090912
695 1 0.101783101812459 0.0910393299544769 0.527859237536658 0.472140762463342 0.0557184750733156
696 1 0.101025370350174 0.0824696900817745 0.55056179775281 0.44943820224719 0.101123595505619
697 1 0.0973005590988796 0.0851379892115197 0.533333333333333 0.466666666666667 0.0666666666666664
698 1 0.0982473757540587 0.0838377606434634 0.539568345323741 0.460431654676259 0.0791366906474822
699 1 0.0983980011073194 0.0846803173068352 0.537463976945245 0.462536023054755 0.07492795389049
700 1 0.102002507848775 0.0832673533459392 0.550561797752808 0.449438202247192 0.101123595505616
701 1 0.100097332159462 0.0842924902395472 0.542857142857142 0.457142857142858 0.0857142857142842
702 1 0.0979617976490127 0.0812929053788928 0.546494992846924 0.453505007153076 0.0929899856938479
703 1 0.0936777321439897 0.0786399909314019 0.543633762517883 0.456366237482117 0.0872675250357652
704 1 0.0915395094109694 0.0810061959992962 0.530523255813954 0.469476744186047 0.061046511627907
705 1 0.0955930299619497 0.0842066025703601 0.531664212076583 0.468335787923417 0.0633284241531666
706 1 0.0919708772194937 0.0770436667807277 0.544159544159544 0.455840455840456 0.0883190883190883
707 1 0.0948332974126989 0.080495106557198 0.540889526542324 0.459110473457676 0.0817790530846485
708 1 0.0969960164796905 0.089990748622824 0.518731988472622 0.481268011527378 0.0374639769452447
709 1 0.0958524290014597 0.0811449134403891 0.541547277936963 0.458452722063037 0.0830945558739259
710 1 0.0979428145725339 0.0820046137759536 0.544285714285714 0.455714285714286 0.0885714285714285
711 1 0.0982689552956664 0.0845324346629388 0.53757225433526 0.46242774566474 0.0751445086705205
712 1 0.0905754217226253 0.0835306666997545 0.520231213872832 0.479768786127168 0.0404624277456644
713 1 0.0958638186063362 0.0829092485243989 0.536231884057971 0.463768115942029 0.0724637681159419
714 1 0.097712042253575 0.08224311735855 0.54297994269341 0.45702005730659 0.0859598853868191
715 1 0.101712136980063 0.0867943568896539 0.539568345323741 0.460431654676259 0.0791366906474812
716 1 0.0980780064550845 0.0827133057049407 0.542492917847025 0.457507082152974 0.084985835694051
717 1 0.0981540934375654 0.0799219081425469 0.551192145862552 0.448807854137447 0.102384291725105
718 1 0.0921957697452148 0.0814990229791954 0.530791788856305 0.469208211143695 0.06158357771261
719 1 0.0982731577992383 0.0870809370498806 0.53019145802651 0.46980854197349 0.0603829160530192
720 1 0.0913617644755052 0.0772687263383263 0.54178674351585 0.45821325648415 0.0835734870316998
721 1 0.0944619365993749 0.0791304180937172 0.544159544159544 0.455840455840456 0.0883190883190883
722 1 0.0980382092949768 0.0801902276028144 0.550070521861777 0.449929478138223 0.100141043723554
723 1 0.0988487190279953 0.0833632800157767 0.542492917847026 0.457507082152974 0.0849858356940512
724 1 0.0953731128243095 0.0838444947906018 0.532163742690058 0.467836257309942 0.0643274853801167
725 1 0.0881057175014792 0.078342651508072 0.529327610872675 0.470672389127325 0.0586552217453509
726 1 0.0957028682611874 0.0850692162321666 0.529411764705882 0.470588235294118 0.0588235294117647
727 1 0.0956485267220584 0.0792941154172505 0.546742209631728 0.453257790368272 0.093484419263456
728 1 0.0948328657559718 0.0800152304816012 0.542372881355932 0.457627118644068 0.0847457627118645
729 1 0.0949476737827801 0.0846901688588786 0.528550512445095 0.471449487554905 0.0571010248901905
730 1 0.0941205535838298 0.0816221602895001 0.5355587808418 0.4644412191582 0.0711175616835993
731 1 0.092205149313718 0.0801783907075808 0.534883720930233 0.465116279069767 0.0697674418604655
732 1 0.0990128324891627 0.0873162616181902 0.531386861313869 0.468613138686131 0.0627737226277372
733 1 0.0989785272788379 0.0872537981521436 0.531478770131772 0.468521229868228 0.0629575402635432
734 1 0.0908182304727232 0.0807552686474907 0.529325513196481 0.470674486803519 0.0586510263929619
735 1 0.0967131811602726 0.0816971872432829 0.542082738944365 0.457917261055635 0.0841654778887305
736 1 0.0986043888706588 0.0842522675795117 0.539244186046512 0.460755813953488 0.0784883720930232
737 1 0.0888488320321832 0.075782827321568 0.53968253968254 0.46031746031746 0.0793650793650795
738 1 0.100204571314666 0.0868982732268102 0.535558780841801 0.464441219158199 0.0711175616836019
739 1 0.0955851095280598 0.0825507764105971 0.536585365853658 0.463414634146341 0.073170731707317
740 1 0.100480408926283 0.0871374819956927 0.535558780841799 0.464441219158201 0.0711175616835987
741 1 0.0997321208835129 0.088559943407491 0.529667149059334 0.470332850940666 0.0593342981186684
742 1 0.0979504200566865 0.0844855375152013 0.536903039073806 0.463096960926194 0.0738060781476121
743 1 0.0894232913885141 0.0799205438022688 0.528057553956834 0.471942446043166 0.0561151079136687
744 1 0.0963411771611619 0.084790736302603 0.531884057971014 0.468115942028986 0.0637681159420289
745 1 0.0926051189879688 0.0782269557766789 0.542082738944365 0.457917261055635 0.0841654778887304
746 1 0.0962387007158633 0.0841431263089515 0.533527696793003 0.466472303206997 0.0670553935860059
747 1 0.0965789043957144 0.08356287954454 0.536127167630058 0.463872832369942 0.0722543352601153
748 1 0.0919028720582519 0.0809559925610086 0.531664212076583 0.468335787923417 0.0633284241531664
749 1 0.0925531454991625 0.0785967187969078 0.540772532188841 0.459227467811159 0.0815450643776826
750 1 0.0973149636355319 0.0798928473836464 0.549157303370786 0.450842696629214 0.098314606741573
751 1 0.0874990475436867 0.0729914334431791 0.545197740112994 0.454802259887006 0.0903954802259885
752 1 0.0959522390402963 0.0850243451495959 0.53019145802651 0.46980854197349 0.0603829160530191
753 1 0.0959179736534024 0.0827324840137164 0.536903039073806 0.463096960926194 0.0738060781476119
754 1 0.0950725457400709 0.0840235742081167 0.530846484935438 0.469153515064562 0.0616929698708754
755 1 0.0944359219001703 0.0860182352684003 0.52332361516035 0.47667638483965 0.0466472303206995
756 1 0.0963807737273468 0.0816312094102331 0.541428571428571 0.458571428571429 0.0828571428571425
757 1 0.0938639503325278 0.0798842130489599 0.540229885057471 0.459770114942529 0.080459770114942
758 1 0.0936413776236 0.0826697720709712 0.531114327062228 0.468885672937772 0.0622286541244568
759 1 0.096092112297429 0.0809196735136244 0.542857142857143 0.457142857142857 0.0857142857142859
760 1 0.0946275192533317 0.0834181987908158 0.531478770131772 0.468521229868228 0.0629575402635433
761 1 0.0934758437462116 0.0824333676992691 0.531386861313868 0.468613138686132 0.0627737226277367
762 1 0.0968389429129785 0.0856344371213942 0.530701754385965 0.469298245614035 0.0614035087719298
763 1 0.0955722486883008 0.083593165746443 0.533430232558139 0.466569767441861 0.0668604651162786
764 1 0.0909083451360248 0.082689234479891 0.523672883787662 0.476327116212338 0.0473457675753231
765 1 0.0900063074052666 0.0804675954791649 0.527977044476327 0.472022955523673 0.0559540889526547
766 1 0.094878628532284 0.0819059474192908 0.536690647482014 0.463309352517986 0.0733812949640285
767 1 0.0876209796356157 0.0769643740042571 0.532374100719424 0.467625899280576 0.0647482014388486
768 1 0.101420491595379 0.089653473233484 0.530791788856306 0.469208211143694 0.0615835777126111
769 1 0.0960978149457287 0.0824796753945961 0.538129496402878 0.461870503597123 0.076258992805755
770 1 0.0955652935314167 0.0868051416243701 0.524017467248909 0.475982532751092 0.048034934497817
771 1 0.0954754487495742 0.0833474863408445 0.533910533910534 0.466089466089466 0.0678210678210679
772 1 0.094567312827852 0.0766114939364877 0.552447552447552 0.447552447552448 0.104895104895105
773 1 0.0998662509567508 0.0865151478876664 0.535816618911175 0.464183381088825 0.07163323782235
774 1 0.0883178598040402 0.0817943815230599 0.519174041297935 0.480825958702065 0.0383480825958706
775 1 0.0973150069543543 0.0819898090087867 0.542735042735043 0.457264957264957 0.0854700854700854
776 1 0.0922245017110858 0.0827194695013082 0.527165932452276 0.472834067547724 0.0543318649045519
777 1 0.0917470718373904 0.0809532986800503 0.53125 0.46875 0.0625000000000004
778 1 0.0990832332990918 0.0874104140337193 0.531295487627365 0.468704512372634 0.062590975254731
779 1 0.0949693125720986 0.0849725428276671 0.527777777777778 0.472222222222222 0.055555555555556
780 1 0.0941953085016578 0.0858223921903993 0.523255813953488 0.476744186046512 0.0465116279069769
781 1 0.0964795014372431 0.0808614098207703 0.544034090909091 0.455965909090909 0.088068181818182
782 1 0.105723121964548 0.0744269739203162 0.586861313868613 0.413138686131387 0.173722627737226
783 1 0.0956510727723483 0.0864030408744693 0.525399129172714 0.474600870827286 0.0507982583454283
784 1 0.0975755038652764 0.0837108880345535 0.538239538239538 0.461760461760462 0.0764790764790764
785 1 0.0959460567674545 0.0827471283232544 0.536931818181818 0.463068181818182 0.0738636363636365
786 1 0.0925410883268567 0.0807163937073139 0.534124629080119 0.465875370919881 0.0682492581602374
787 1 0.0969208244712299 0.0859131962071844 0.530102790014684 0.469897209985316 0.0602055800293686
788 1 0.0886510311292903 0.07726688232307 0.534306569343066 0.465693430656934 0.0686131386861312
789 1 0.0930110484172094 0.0849794537070883 0.522561863173217 0.477438136826783 0.0451237263464335
790 1 0.0930074190362653 0.080075906229084 0.537356321839081 0.462643678160919 0.0747126436781611
791 1 0.0985019189666214 0.0866601582165358 0.531976744186046 0.468023255813954 0.0639534883720929
792 1 0.0983037590050539 0.0859823069226766 0.533430232558139 0.466569767441861 0.066860465116279
793 1 0.0920008704869725 0.0803771045921131 0.533715925394548 0.466284074605452 0.067431850789096
794 1 0.0967085520530269 0.0849863033193267 0.532258064516129 0.467741935483871 0.064516129032258
795 1 0.0917698289355874 0.0812675596841033 0.530346820809248 0.469653179190752 0.0606936416184969
796 1 0.10177312043958 0.0887749229921333 0.534107402031931 0.465892597968069 0.0682148040638626
797 1 0.0990560997707396 0.0878370387469818 0.530014641288433 0.469985358711567 0.0600292825768667
798 1 0.096334036165129 0.0842264797072166 0.533527696793003 0.466472303206997 0.0670553935860059
799 1 0.0976368567602997 0.0846362970286294 0.535662299854439 0.464337700145561 0.0713245997088789
800 1 0.0944363915042307 0.0837993254282047 0.529839883551674 0.470160116448326 0.0596797671033479
801 1 0.093625826736205 0.0814468574046662 0.534782608695652 0.465217391304348 0.0695652173913039
802 1 0.0892200234517741 0.0810867063967782 0.523878437047757 0.476121562952243 0.0477568740955132
803 1 0.0862974485056726 0.0774032825036952 0.527165932452276 0.472834067547724 0.0543318649045521
804 1 0.0916490054843748 0.0814381108516048 0.529496402877698 0.470503597122302 0.0589928057553956
805 1 0.095416857594264 0.0818589663007091 0.538239538239538 0.461760461760462 0.0764790764790763
806 1 0.0934993925555417 0.0811504161802815 0.535353535353535 0.464646464646465 0.0707070707070705
807 1 0.0946397483621777 0.0846371733320288 0.527896995708155 0.472103004291845 0.0557939914163093
808 1 0.0934179751565871 0.0843608307508238 0.5254730713246 0.4745269286754 0.0509461426491995
809 1 0.096411610943104 0.0847574601697617 0.532163742690059 0.467836257309941 0.0643274853801174
810 1 0.0915290826952282 0.0785236098189625 0.538239538239538 0.461760461760462 0.0764790764790767
811 1 0.0870811848909667 0.0777510579383631 0.528301886792453 0.471698113207547 0.0566037735849059
812 1 0.0966184095296301 0.085645127560891 0.530102790014684 0.469897209985316 0.0602055800293683
813 1 0.0967201635644276 0.0858853911432759 0.529667149059334 0.470332850940666 0.0593342981186685
814 1 0.0977507843574354 0.0848054102128021 0.535455861070912 0.464544138929088 0.0709117221418233
815 1 0.0983032263398299 0.0849468097175704 0.536443148688047 0.463556851311953 0.0728862973760932
816 1 0.0991576109372998 0.0862590599210656 0.534782608695652 0.465217391304348 0.0695652173913048
817 1 0.0939704069024626 0.0816257689983858 0.535150645624103 0.464849354375897 0.0703012912482062
818 1 0.101719154861066 0.0918297925829068 0.525547445255474 0.474452554744526 0.051094890510949
819 1 0.0945682732179242 0.0846137181423532 0.527777777777778 0.472222222222222 0.0555555555555557
820 1 0.0987145996653624 0.0858501970493976 0.534850640113798 0.465149359886202 0.0697012802275962
821 1 0.0955351242164095 0.0842803013635175 0.531295487627365 0.468704512372635 0.0625909752547302
822 1 0.0936822754359693 0.0831590609349426 0.529753265602322 0.470246734397678 0.0595065312046445
823 1 0.0944404593723919 0.0827329644088722 0.533039647577093 0.466960352422907 0.0660792951541853
824 1 0.095758694908573 0.0875583646815958 0.522366522366522 0.477633477633478 0.0447330447330446
825 1 0.098673100048341 0.0896531213735619 0.523947750362845 0.476052249637155 0.0478955007256894
826 1 0.0929405654114754 0.0830099296551808 0.52821997105644 0.47178002894356 0.0564399421128797
