"expNo" "verdict" "rank" "P1" "P2" "P3" "P4" "P5" "P6" "P7" "P8" "P9" "P10"
41 0 2 1 0.94578313253012 0.901123595505618 0.925925925925926 0.764705882352941 0.671779141104294 0.895522388059702 0.547353760445682 0.659340659340659 1
42 1 1 1 0.944186046511628 0.917808219178082 0.913109756097561 0.765051395007342 0.670731707317073 0.899550224887556 0.456338028169014 0.9375 1
42 0 2 1 0.944186046511628 0.917808219178082 0.913109756097561 0.765051395007342 0.670731707317073 0.899550224887556 0.543661971830986 0.662068965517241 1
43 1 1 1 0.930662557781202 0.920993227990971 0.911854103343465 0.764705882352941 0.663141993957704 0.896860986547085 0.452247191011236 0.9375 1
43 0 2 1 0.930662557781202 0.920993227990971 0.911854103343465 0.764705882352941 0.663141993957704 0.896860986547085 0.547752808988764 0.636604774535809 1
44 1 1 1 0.955022488755622 0.930875576036866 0.927244582043344 0.764705882352941 0.655538694992413 0.890207715133531 0.451748251748252 0.9375 1
44 0 2 1 0.955022488755622 0.930875576036866 0.927244582043344 0.764705882352941 0.655538694992413 0.890207715133531 0.548251748251748 0.653061224489796 1
45 1 1 1 0.952681388012618 0.911764705882353 0.910334346504559 0.764705882352941 0.655015197568389 0.888888888888889 0.45679012345679 0.9375 1
45 0 2 1 0.952681388012618 0.911764705882353 0.910334346504559 0.764705882352941 0.655015197568389 0.888888888888889 0.54320987654321 0.662983425414365 1
46 1 1 1 0.987341772151899 0.910550458715596 0.91705069124424 0.765051395007342 0.666158536585366 0.898203592814371 0.460382513661202 0.9375 1
46 0 2 1 0.987341772151899 0.910550458715596 0.91705069124424 0.765051395007342 0.666158536585366 0.898203592814371 0.539617486338798 0.647297297297297 1
47 1 1 1 0.952456418383518 0.909722222222222 0.925925925925926 0.764705882352941 0.672281776416539 0.892857142857143 0.457182320441989 0.9375 1
47 0 2 1 0.952456418383518 0.909722222222222 0.925925925925926 0.764705882352941 0.672281776416539 0.892857142857143 0.542817679558011 0.639519359145527 1
48 1 1 1 0.93717277486911 0.913832199546485 0.918836140888208 0.765395894428152 0.67175572519084 0.888888888888889 0.451657458563536 0.9375 1
48 0 2 1 0.93717277486911 0.913832199546485 0.918836140888208 0.765395894428152 0.67175572519084 0.888888888888889 0.548342541436464 0.645161290322581 1
49 1 1 1 0.967105263157895 0.92271662763466 0.927357032457496 0.764705882352941 0.660578386605784 0.887407407407407 0.447443181818182 0.9375 1
49 0 2 1 0.967105263157895 0.92271662763466 0.927357032457496 0.764705882352941 0.660578386605784 0.887407407407407 0.552556818181818 0.636604774535809 1
50 1 1 1 0.981308411214953 0.89977728285078 0.918711656441718 0.764705882352941 0.658054711246201 0.886262924667651 0.454672245467225 0.9375 1
50 0 2 1 0.981308411214953 0.89977728285078 0.918711656441718 0.764705882352941 0.658054711246201 0.886262924667651 0.545327754532775 0.642570281124498 1
51 1 1 1 0.969055374592834 0.897550111358575 0.930232558139535 0.765051395007342 0.675883256528418 0.892857142857143 0.459422283356259 0.9375 1
51 0 2 1 0.969055374592834 0.897550111358575 0.930232558139535 0.765051395007342 0.675883256528418 0.892857142857143 0.540577716643741 0.643631436314363 1
52 1 1 1 1 0.929245283018868 0.933125972006221 0.765051395007342 0.67175572519084 0.884955752212389 0.461748633879781 0.9375 1
52 0 2 1 1 0.929245283018868 0.933125972006221 0.765051395007342 0.67175572519084 0.884955752212389 0.538251366120219 0.630026809651475 1
53 1 1 1 0.976228209191759 0.911363636363636 0.920122887864823 0.765832106038292 0.654490106544901 0.884955752212389 0.467479674796748 0.9375 1
53 0 2 1 0.976228209191759 0.911363636363636 0.920122887864823 0.765832106038292 0.654490106544901 0.884955752212389 0.532520325203252 0.634877384196185 1
54 1 1 1 0.9185303514377 0.907621247113164 0.920122887864823 0.764705882352941 0.657534246575342 0.896706586826347 0.472409152086137 0.9375 1
54 0 2 1 0.9185303514377 0.907621247113164 0.920122887864823 0.764705882352941 0.657534246575342 0.896706586826347 0.527590847913863 0.644683714670256 1
55 1 1 1 0.939157566302652 0.928571428571429 0.9375 0.765051395007342 0.667682926829268 0.891369047619048 0.459422283356259 0.9375 1
55 0 2 1 0.939157566302652 0.928571428571429 0.9375 0.765051395007342 0.667682926829268 0.891369047619048 0.540577716643741 0.63903743315508 1
56 1 1 1 0.949748743718593 0.930232558139535 0.923076923076923 0.765395894428152 0.661144578313253 0.892857142857143 0.471544715447154 0.9375 1
56 0 2 1 0.949748743718593 0.930232558139535 0.923076923076923 0.765395894428152 0.661144578313253 0.892857142857143 0.528455284552846 0.645161290322581 1
57 1 1 1 0.9856 0.911764705882353 0.93603744149766 0.765051395007342 0.658054711246201 0.906344410876133 0.461218836565097 0.9359375 1
57 0 2 1 0.9856 0.911764705882353 0.93603744149766 0.765051395007342 0.658054711246201 0.906344410876133 0.538781163434903 0.644504748982361 1
58 1 1 1 0.908661417322835 0.894144144144144 0.922955974842767 0.764705882352941 0.657534246575342 0.906344410876133 0.461643835616438 0.9375 1
58 0 2 1 0.908661417322835 0.894144144144144 0.922955974842767 0.764705882352941 0.657534246575342 0.906344410876133 0.538356164383562 0.647773279352227 1
59 1 1 1 0.944099378881988 0.901345291479821 0.931570762052877 0.764705882352941 0.671802773497689 0.915773353751914 0.473190348525469 0.9375 1
59 0 2 1 0.944099378881988 0.901345291479821 0.931570762052877 0.764705882352941 0.671802773497689 0.915773353751914 0.526809651474531 0.643724696356275 1
60 1 1 1 0.987321711568938 0.906542056074766 0.93603744149766 0.765395894428152 0.665144596651446 0.908952959028832 0.457182320441989 0.9375 1
60 0 2 1 0.987321711568938 0.906542056074766 0.93603744149766 0.765395894428152 0.665144596651446 0.908952959028832 0.542817679558011 0.639077340569878 1
61 1 1 1 0.998373983739837 0.8980044345898 0.930232558139535 0.765051395007342 0.663125948406677 0.910470409711684 0.466847090663058 0.9375 1
61 0 2 1 0.998373983739837 0.8980044345898 0.930232558139535 0.765051395007342 0.663125948406677 0.910470409711684 0.533152909336942 0.648648648648649 1
62 1 1 1 0.988235294117647 0.93287037037037 0.9375 0.765051395007342 0.661608497723824 0.918711656441718 0.463215258855586 0.930124223602484 1
62 0 2 1 0.988235294117647 0.93287037037037 0.9375 0.765051395007342 0.661608497723824 0.918711656441718 0.536784741144414 0.645293315143247 1
63 1 1 1 0.995169082125604 0.926713947990544 0.9375 0.764705882352941 0.652439024390244 0.923076923076923 0.472409152086137 0.9375 1
63 0 2 1 0.995169082125604 0.926713947990544 0.9375 0.764705882352941 0.652439024390244 0.923076923076923 0.527590847913863 0.637816245006658 1
64 1 1 1 0.974643423137876 0.915909090909091 0.938967136150235 0.765051395007342 0.652694610778443 0.928792569659443 0.461118690313779 0.9375 1
64 0 2 1 0.974643423137876 0.915909090909091 0.938967136150235 0.765051395007342 0.652694610778443 0.928792569659443 0.538881309686221 0.635994587280108 1
65 1 1 1 0.964856230031949 0.913439635535307 0.9359375 0.764705882352941 0.660550458715596 0.925925925925926 0.47027027027027 0.9375 1
65 0 2 1 0.964856230031949 0.913439635535307 0.9359375 0.764705882352941 0.660550458715596 0.925925925925926 0.52972972972973 0.635876840696118 1
66 1 1 1 0.964516129032258 0.93006993006993 0.9359375 0.765395894428152 0.665644171779141 0.922958397534669 0.466032608695652 0.9375 1
66 0 2 1 0.964516129032258 0.93006993006993 0.9359375 0.765395894428152 0.665644171779141 0.922958397534669 0.533967391304348 0.637700534759358 1
67 1 1 1 0.990566037735849 0.928240740740741 0.937402190923318 0.764705882352941 0.658093797276853 0.923076923076923 0.472334682860999 0.9375 1
67 0 2 1 0.990566037735849 0.928240740740741 0.937402190923318 0.764705882352941 0.658093797276853 0.923076923076923 0.527665317139001 0.653478854024557 1
68 1 1 1 0.995033112582781 0.903981264637002 0.9375 0.765739385065886 0.654434250764526 0.928682170542636 0.470748299319728 0.9375 1
68 0 2 1 0.995033112582781 0.903981264637002 0.9375 0.765739385065886 0.654434250764526 0.928682170542636 0.529251700680272 0.647297297297297 1
69 1 1 1 0.990180032733224 0.899543378995434 0.9375 0.764705882352941 0.656967840735069 0.928792569659443 0.465940054495913 0.9375 1
69 0 2 1 0.990180032733224 0.899543378995434 0.9375 0.764705882352941 0.656967840735069 0.928792569659443 0.534059945504087 0.645466847090663 1
70 1 1 1 0.998384491114701 0.892773892773893 0.9375 0.765739385065886 0.644144144144144 0.93167701863354 0.455922865013774 0.9375 1
70 0 2 1 0.998384491114701 0.892773892773893 0.9375 0.765739385065886 0.644144144144144 0.93167701863354 0.544077134986226 0.653950953678474 1
71 1 1 1 0.995245641838352 0.915294117647059 0.9375 0.764705882352941 0.663109756097561 0.934579439252336 0.467391304347826 0.9375 1
71 0 2 1 0.995245641838352 0.915294117647059 0.9375 0.764705882352941 0.663109756097561 0.934579439252336 0.532608695652174 0.654843110504775 1
72 1 1 1 0.988505747126437 0.898148148148148 0.934477379095164 0.765051395007342 0.650986342943854 0.9375 0.473684210526316 0.9375 1
72 0 2 1 0.988505747126437 0.898148148148148 0.934477379095164 0.765051395007342 0.650986342943854 0.9375 0.526315789473684 0.662068965517241 1
73 1 1 1 0.972176759410802 0.917995444191344 0.93730407523511 0.765395894428152 0.658573596358118 0.937402190923318 0.456944444444444 0.9375 1
73 0 2 1 0.972176759410802 0.917995444191344 0.93730407523511 0.765395894428152 0.658573596358118 0.937402190923318 0.543055555555556 0.651289009497965 1
74 1 1 1 0.993421052631579 0.906103286384977 0.93603744149766 0.766081871345029 0.655068078668684 0.9375 0.473045822102426 0.9375 1
74 0 2 1 0.993421052631579 0.906103286384977 0.93603744149766 0.766081871345029 0.655068078668684 0.9375 0.526954177897574 0.653478854024557 1
75 1 1 1 0.980066445182724 0.905829596412556 0.938967136150235 0.765051395007342 0.660578386605784 0.933125972006221 0.460689655172414 0.9359375 1
75 0 2 1 0.980066445182724 0.905829596412556 0.938967136150235 0.765051395007342 0.660578386605784 0.933125972006221 0.539310344827586 0.649526387009472 1
76 1 1 1 0.993254637436762 0.932400932400932 0.9375 0.765395894428152 0.668702290076336 0.937402190923318 0.466124661246612 0.937402190923318 1
76 0 2 1 0.993254637436762 0.932400932400932 0.9375 0.765395894428152 0.668702290076336 0.937402190923318 0.533875338753388 0.661157024793388 1
77 1 1 1 1 0.923444976076555 0.928682170542636 0.763582966226138 0.66464339908953 0.93603744149766 0.465753424657534 0.9375 1
77 0 2 1 1 0.923444976076555 0.928682170542636 0.763582966226138 0.66464339908953 0.93603744149766 0.534246575342466 0.648648648648649 1
78 1 1 1 0.978861788617886 0.92018779342723 0.936708860759494 0.763929618768328 0.660091047040971 0.933125972006221 0.479360852197071 0.9375 1
78 0 2 1 0.978861788617886 0.92018779342723 0.936708860759494 0.763929618768328 0.660091047040971 0.933125972006221 0.520639147802929 0.652173913043478 1
79 1 1 1 0.968553459119497 0.903370786516854 0.9375 0.765395894428152 0.653614457831325 0.9375 0.475741239892183 0.9375 1
79 0 2 1 0.968553459119497 0.903370786516854 0.9375 0.765395894428152 0.653614457831325 0.9375 0.524258760107817 0.663900414937759 1
80 1 1 1 0.952453987730061 0.936915887850467 0.937402190923318 0.766081871345029 0.665653495440729 0.937402190923318 0.478723404255319 0.9375 1
80 0 2 1 0.952453987730061 0.936915887850467 0.937402190923318 0.766081871345029 0.665653495440729 0.937402190923318 0.521276595744681 0.662068965517241 1
81 1 1 1 0.951486697965571 0.897862232779097 0.93603744149766 0.765739385065886 0.652042360060514 0.9375 0.475300400534045 0.9375 1
81 0 2 1 0.951486697965571 0.897862232779097 0.93603744149766 0.765739385065886 0.652042360060514 0.9375 0.524699599465955 0.652173913043478 1
82 1 1 1 0.978792822185971 0.915909090909091 0.9375 0.765395894428152 0.654600301659125 0.93603744149766 0.47361299052774 0.937402190923318 1
82 0 2 1 0.978792822185971 0.915909090909091 0.9375 0.765395894428152 0.654600301659125 0.93603744149766 0.52638700947226 0.65843621399177 1
83 1 1 1 0.993311036789298 0.907621247113164 0.9359375 0.764275256222548 0.661585365853659 0.9359375 0.470108695652174 0.9375 1
83 0 2 1 0.993311036789298 0.907621247113164 0.9359375 0.764275256222548 0.661585365853659 0.9359375 0.528532608695652 0.658402203856749 1
84 1 1 1 0.935045317220544 0.896017699115044 0.937402190923318 0.764705882352941 0.66015037593985 0.937402190923318 0.471621621621622 0.9375 1
84 0 2 1 0.935045317220544 0.896017699115044 0.937402190923318 0.764705882352941 0.66015037593985 0.937402190923318 0.528378378378378 0.652173913043478 1
85 1 1 1 0.979365079365079 0.934579439252336 0.930232558139535 0.765739385065886 0.665137614678899 0.930232558139535 0.476255088195387 0.9375 1
85 0 2 1 0.979365079365079 0.934579439252336 0.930232558139535 0.765739385065886 0.665137614678899 0.930232558139535 0.523744911804613 0.653005464480874 1
86 1 1 1 0.949606299212598 0.939252336448598 0.925925925925926 0.763235294117647 0.6875 0.962006079027356 0.428156748911466 0.9375 1
86 0 2 1 0.949606299212598 0.939252336448598 0.925925925925926 0.763235294117647 0.6875 0.962006079027356 0.571843251088534 0.664819944598338 1
87 1 1 1 0.976525821596244 0.950118764845606 0.920122887864823 0.764705882352941 0.6875 0.935143288084465 0.467406380027739 0.934375 1
87 0 2 1 0.976525821596244 0.950118764845606 0.920122887864823 0.764705882352941 0.6875 0.935143288084465 0.532593619972261 0.666666666666667 1
88 1 1 1 0.961082910321489 0.941176470588235 0.933125972006221 0.764705882352941 0.6875 0.970858895705521 0.473684210526316 0.9375 1
88 0 2 1 0.961082910321489 0.941176470588235 0.933125972006221 0.764705882352941 0.6875 0.970858895705521 0.526315789473684 0.666666666666667 1
89 1 1 1 0.94856278366112 0.947990543735225 0.925806451612903 0.764705882352941 0.6890625 0.914156626506024 0.467902995720399 0.937402190923318 1
89 0 2 1 0.94856278366112 0.947990543735225 0.925806451612903 0.764705882352941 0.6890625 0.914156626506024 0.532097004279601 0.668523676880223 1
90 1 1 1 0.987676056338028 0.934579439252336 0.91271056661562 0.765051395007342 0.6890625 0.922374429223744 0.471532846715328 0.9375 1
90 0 2 1 0.987676056338028 0.934579439252336 0.91271056661562 0.765051395007342 0.6890625 0.922374429223744 0.528467153284672 0.66759388038943 1
91 1 1 1 0.972742759795571 0.957142857142857 0.918836140888208 0.764705882352941 0.678955453149002 0.979938271604938 0.468023255813953 0.937402190923318 1
91 0 2 1 0.972742759795571 0.957142857142857 0.918836140888208 0.764705882352941 0.678955453149002 0.979938271604938 0.531976744186046 0.665742024965326 1
92 1 1 1 0.985781990521327 0.939110070257611 0.912977099236641 0.764705882352941 0.6875 0.918960244648318 0.479076479076479 0.9375 1
92 0 2 1 0.985781990521327 0.939110070257611 0.912977099236641 0.764705882352941 0.6875 0.918960244648318 0.520923520923521 0.665742024965326 1
93 1 1 1 0.954621848739496 0.933333333333333 0.915644171779141 0.764705882352941 0.688087774294671 0.892857142857143 0.477077363896848 0.937402190923318 1
93 0 2 1 0.954621848739496 0.933333333333333 0.915644171779141 0.764705882352941 0.688087774294671 0.892857142857143 0.522922636103152 0.664355062413315 1
94 1 1 1 0.987321711568938 0.925837320574163 0.916030534351145 0.764705882352941 0.6875 0.896296296296296 0.48074179743224 0.9375 1
94 0 2 1 0.987321711568938 0.925837320574163 0.916030534351145 0.764705882352941 0.6875 0.896296296296296 0.51925820256776 0.663900414937759 1
95 1 1 1 0.996551724137931 0.936470588235294 0.913109756097561 0.764705882352941 0.689167974882261 0.914670658682635 0.477761836441894 0.937402190923318 1
95 0 2 1 0.996551724137931 0.936470588235294 0.913109756097561 0.764705882352941 0.689167974882261 0.914670658682635 0.522238163558106 0.664812239221141 1
96 1 1 1 0.962085308056872 0.92378752886836 0.929012345679012 0.76401179941003 0.69170579029734 0.917682926829268 0.481375358166189 0.937402190923318 1
96 0 2 1 0.962085308056872 0.92378752886836 0.929012345679012 0.76401179941003 0.69170579029734 0.917682926829268 0.518624641833811 0.662983425414365 1
97 1 1 1 0.988429752066116 0.924485125858124 0.923076923076923 0.764705882352941 0.6875 0.932917316692668 0.480463096960926 0.9375 1
97 0 2 1 0.988429752066116 0.924485125858124 0.923076923076923 0.764705882352941 0.6875 0.932917316692668 0.519536903039074 0.659310344827586 1
98 1 1 1 0.996563573883162 0.918793503480278 0.928682170542636 0.764705882352941 0.6875 0.9359375 0.478323699421965 0.9375 1
98 0 2 1 0.996563573883162 0.918793503480278 0.928682170542636 0.764705882352941 0.6875 0.9359375 0.521676300578035 0.653061224489796 1
