145	153	11	-89	31	1356290367377	0
88	153	11	-68	31	1356290367380	0
147	153	11	-66	31	1356290367381	0
10	153	11	-66	31	1356290367382	0
92	153	11	-90	31	1356290367384	0
147	153	11	-66	31	1356290367401	1
92	153	11	-90	31	1356290367404	1
145	153	11	-90	31	1356290367407	1
96	153	11	-91	31	1356290367410	1
88	153	11	-68	31	1356290367410	1
10	153	11	-66	31	1356290367412	1
147	153	11	-66	31	1356290367621	2
92	153	11	-90	31	1356290367624	2
96	153	11	-91	31	1356290367630	2
88	153	11	-68	31	1356290367630	2
10	153	11	-66	31	1356290367632	2
145	153	11	-89	31	1356290367637	2
96	153	11	-91	31	1356290367640	3
147	153	11	-66	31	1356290367641	3
92	153	11	-90	31	1356290367644	3
145	153	11	-89	31	1356290367647	3
88	153	11	-68	31	1356290367650	3
10	153	11	-66	31	1356290367652	3
10	153	11	-66	31	1356290367852	4
145	153	11	-89	31	1356290367857	4
88	153	11	-68	31	1356290367860	4
147	153	11	-66	31	1356290367861	4
92	153	11	-90	31	1356290367864	4
96	153	11	-91	31	1356290367870	4
96	153	11	-91	31	1356290367880	6
147	153	11	-66	31	1356290367881	5
92	153	11	-90	31	1356290367884	5
145	153	11	-89	31	1356290367887	5
145	153	11	-89	31	1356290367888	6
88	153	11	-68	31	1356290367890	5
88	153	11	-68	31	1356290367891	6
147	153	11	-67	31	1356290367891	6
10	153	11	-66	31	1356290367892	5
10	153	11	-66	31	1356290367893	6
92	153	11	-91	31	1356290367895	6
88	153	11	-68	31	1356290367900	7
10	153	11	-66	31	1356290367902	7
145	153	11	-89	31	1356290367907	7
147	153	11	-66	31	1356290367911	7
92	153	11	-90	31	1356290367914	7
145	153	11	-89	31	1356290367917	8
96	153	11	-91	31	1356290367920	7
88	153	11	-68	31	1356290367920	8
147	153	11	-67	31	1356290367921	8
10	153	11	-66	31	1356290367922	8
92	153	11	-90	31	1356290367924	8
145	153	11	-88	31	1356290367937	9
147	153	11	-66	31	1356290367941	9
92	153	11	-90	31	1356290367944	9
96	153	11	-91	31	1356290367950	9
88	153	11	-68	31	1356290367950	9
10	153	11	-66	31	1356290367952	9
92	153	11	-90	31	1356290367954	10
96	153	11	-91	31	1356290367960	10
147	153	11	-66	31	1356290367961	10
145	153	11	-89	31	1356290367967	10
88	153	11	-68	31	1356290367970	10
10	153	11	-66	31	1356290367972	10
88	153	11	-68	31	1356290368170	11
10	153	11	-66	31	1356290368172	11
145	153	11	-89	31	1356290368177	11
147	153	11	-66	31	1356290368181	11
92	153	11	-90	31	1356290368184	11
96	153	11	-91	31	1356290368190	11
147	153	11	-67	31	1356290368191	12
92	153	11	-90	31	1356290368194	12
145	153	11	-89	31	1356290368197	12
96	153	11	-92	31	1356290368200	12
88	153	11	-68	31	1356290368200	12
96	153	11	-91	31	1356290368201	13
88	153	11	-68	31	1356290368201	13
10	153	11	-66	31	1356290368202	12
10	153	11	-66	31	1356290368203	13
145	153	11	-89	31	1356290368207	13
147	153	11	-67	31	1356290368211	13
92	153	11	-90	31	1356290368214	13
147	153	11	-66	31	1356290368231	14
92	153	11	-90	31	1356290368234	14
145	153	11	-89	31	1356290368237	14
88	153	11	-68	31	1356290368240	14
10	153	11	-66	31	1356290368242	14
147	153	11	-67	31	1356290368451	15
92	153	11	-90	31	1356290368454	15
96	153	11	-91	31	1356290368460	15
88	153	11	-68	31	1356290368460	15
147	153	11	-66	31	1356290368461	16
10	153	11	-66	31	1356290368462	15
92	153	11	-90	31	1356290368464	16
145	153	11	-89	31	1356290368467	15
145	153	11	-89	31	1356290368468	16
96	153	11	-91	31	1356290368470	16
88	153	11	-68	31	1356290368470	16
88	153	11	-68	31	1356290368471	17
145	153	11	-89	31	1356290368477	17
147	153	11	-66	31	1356290368481	17
10	153	11	-66	31	1356290368482	16
10	153	11	-66	31	1356290368483	17
92	153	11	-90	31	1356290368484	17
96	153	11	-91	31	1356290368490	17
96	153	11	-91	31	1356290368500	18
96	153	11	-91	31	1356290368501	19
92	153	11	-90	31	1356290368504	18
88	153	11	-68	31	1356290368510	18
147	153	11	-66	31	1356290368511	18
88	153	11	-68	31	1356290368511	19
147	153	11	-67	31	1356290368511	19
10	153	11	-66	31	1356290368512	18
10	153	11	-66	31	1356290368512	19
92	153	11	-90	31	1356290368514	19
145	153	11	-89	31	1356290368517	18
145	153	11	-89	31	1356290368518	19
147	153	11	-66	31	1356290368531	20
92	153	11	-90	31	1356290368534	20
88	153	11	-68	31	1356290368540	20
147	153	11	-67	31	1356290368541	21
10	153	11	-66	31	1356290368542	20
92	153	11	-90	31	1356290368544	21
145	153	11	-89	31	1356290368547	20
96	153	11	-91	31	1356290368550	21
88	153	11	-68	31	1356290368550	21
10	153	11	-66	31	1356290368552	21
145	153	11	-89	31	1356290368557	21
145	153	11	-88	31	1356290368767	22
96	153	11	-91	31	1356290368770	22
147	153	11	-66	31	1356290368771	22
92	153	11	-90	31	1356290368774	22
88	153	11	-68	31	1356290368780	22
10	153	11	-66	31	1356290368782	22
92	153	11	-90	31	1356290368784	23
96	153	11	-91	31	1356290368790	23
88	153	11	-68	31	1356290368790	23
10	153	11	-66	31	1356290368792	23
145	153	11	-89	31	1356290368797	23
147	153	11	-66	31	1356290368801	23
88	10	11	-63	31	1356290368970	0
147	10	11	-65	31	1356290368971	0
141	10	11	-83	31	1356290368972	0
92	10	11	-75	31	1356290368974	0
145	10	11	-79	31	1356290368977	0
96	10	11	-90	31	1356290368980	0
153	10	11	-66	31	1356290368982	0
145	153	11	-89	31	1356290369007	24
96	153	11	-91	31	1356290369010	24
147	153	11	-66	31	1356290369011	24
92	153	11	-90	31	1356290369014	24
88	153	11	-68	31	1356290369020	24
147	10	11	-65	31	1356290369021	1
147	153	11	-66	31	1356290369022	25
141	10	11	-83	31	1356290369022	1
10	153	11	-66	31	1356290369022	24
10	153	11	-66	31	1356290369023	25
92	10	11	-75	31	1356290369024	1
145	10	11	-79	31	1356290369027	1
145	153	11	-89	31	1356290369028	25
96	10	11	-89	31	1356290369030	1
88	10	11	-64	31	1356290369030	1
96	153	11	-91	31	1356290369031	25
88	153	11	-68	31	1356290369031	25
153	10	11	-66	31	1356290369033	1
145	153	11	-89	31	1356290369037	26
147	153	11	-66	31	1356290369041	26
92	153	11	-90	31	1356290369044	26
88	153	11	-68	31	1356290369050	26
147	153	11	-66	31	1356290369051	27
10	153	11	-66	31	1356290369052	26
92	153	11	-90	31	1356290369054	27
145	153	11	-89	31	1356290369057	27
96	153	11	-91	31	1356290369060	27
88	153	11	-68	31	1356290369060	27
10	153	11	-66	31	1356290369065	27
147	153	11	-66	31	1356290369071	28
92	153	11	-90	31	1356290369074	28
145	153	11	-89	31	1356290369077	28
96	153	11	-91	31	1356290369080	28
88	153	11	-68	31	1356290369080	28
147	153	11	-66	31	1356290369081	29
10	153	11	-66	31	1356290369082	28
92	153	11	-90	31	1356290369084	29
145	153	11	-89	31	1356290369087	29
96	153	11	-91	31	1356290369090	29
88	153	11	-68	31	1356290369090	29
10	153	11	-66	31	1356290369105	29
147	10	11	-66	31	1356290369261	2
141	10	11	-83	31	1356290369262	2
92	10	11	-75	31	1356290369264	2
145	10	11	-80	31	1356290369267	2
96	10	11	-90	31	1356290369270	2
88	10	11	-63	31	1356290369270	2
153	10	11	-66	31	1356290369272	2
96	10	11	-89	31	1356290369280	3
153	10	11	-66	31	1356290369282	3
88	10	11	-63	31	1356290369290	3
147	10	11	-66	31	1356290369291	3
147	10	11	-66	31	1356290369292	4
141	10	11	-83	31	1356290369292	3
141	10	11	-83	31	1356290369293	4
92	10	11	-75	31	1356290369294	3
92	10	11	-75	31	1356290369295	4
145	10	11	-79	31	1356290369297	3
145	10	11	-79	31	1356290369298	4
96	10	11	-89	31	1356290369300	4
88	10	11	-63	31	1356290369300	4
153	10	11	-66	31	1356290369302	4
153	10	11	-66	31	1356290369312	5
96	10	11	-89	31	1356290369320	5
88	10	11	-63	31	1356290369320	5
147	10	11	-66	31	1356290369321	5
141	10	11	-83	31	1356290369322	5
92	10	11	-75	31	1356290369324	5
145	10	11	-79	31	1356290369327	5
145	10	11	-80	31	1356290369537	6
96	10	11	-90	31	1356290369540	6
88	10	11	-63	31	1356290369540	6
153	10	11	-66	31	1356290369542	6
145	10	11	-79	31	1356290369547	7
96	10	11	-89	31	1356290369550	7
147	10	11	-66	31	1356290369551	6
141	10	11	-83	31	1356290369552	6
153	10	11	-66	31	1356290369552	7
92	10	11	-75	31	1356290369554	6
88	10	11	-63	31	1356290369560	7
147	10	11	-65	31	1356290369561	7
141	10	11	-83	31	1356290369562	7
92	10	11	-75	31	1356290369564	7
96	10	11	-90	31	1356290369570	8
88	10	11	-63	31	1356290369570	8
153	10	11	-66	31	1356290369572	8
147	10	11	-66	31	1356290369581	8
141	10	11	-83	31	1356290369582	8
92	10	11	-76	31	1356290369584	8
145	10	11	-79	31	1356290369587	8
147	10	11	-66	31	1356290369591	9
141	10	11	-83	31	1356290369592	9
92	10	11	-75	31	1356290369594	9
92	10	11	-75	31	1356290369594	10
145	10	11	-79	31	1356290369597	9
145	10	11	-79	31	1356290369598	10
96	10	11	-90	31	1356290369600	9
88	10	11	-63	31	1356290369600	9
96	10	11	-90	31	1356290369601	10
88	10	11	-63	31	1356290369601	10
153	10	11	-66	31	1356290369602	9
153	10	11	-66	31	1356290369603	10
147	10	11	-66	31	1356290369611	10
141	10	11	-83	31	1356290369612	10
92	10	11	-75	31	1356290369614	11
145	10	11	-79	31	1356290369617	11
96	10	11	-89	31	1356290369620	11
88	10	11	-63	31	1356290369620	11
153	10	11	-66	31	1356290369622	11
147	10	11	-66	31	1356290369631	11
141	10	11	-83	31	1356290369632	11
147	10	11	-66	31	1356290369641	12
141	10	11	-82	31	1356290369642	12
92	10	11	-75	31	1356290369644	12
92	10	11	-75	31	1356290369644	13
145	10	11	-79	31	1356290369647	12
145	10	11	-79	31	1356290369648	13
96	10	11	-90	31	1356290369650	12
88	10	11	-63	31	1356290369650	12
96	10	11	-90	31	1356290369651	13
88	10	11	-63	31	1356290369651	13
153	10	11	-66	31	1356290369652	12
153	10	11	-66	31	1356290369653	13
147	10	11	-65	31	1356290369661	13
141	10	11	-83	31	1356290369662	13
147	10	11	-65	31	1356290369671	14
141	10	11	-83	31	1356290369672	14
92	10	11	-75	31	1356290369674	14
92	10	11	-75	31	1356290369675	15
145	10	11	-79	31	1356290369677	14
145	10	11	-80	31	1356290369678	15
96	10	11	-90	31	1356290369680	14
88	10	11	-63	31	1356290369680	14
96	10	11	-91	31	1356290369681	15
88	10	11	-63	31	1356290369681	15
153	10	11	-66	31	1356290369682	14
153	10	11	-66	31	1356290369683	15
147	10	11	-65	31	1356290369691	15
141	10	11	-83	31	1356290369692	15
92	10	11	-75	31	1356290369694	16
145	10	11	-79	31	1356290369697	16
96	10	11	-90	31	1356290369700	16
88	10	11	-63	31	1356290369700	16
147	10	11	-65	31	1356290369701	16
153	10	11	-66	31	1356290369702	16
141	10	11	-82	31	1356290369712	16
147	10	11	-65	31	1356290369721	17
147	153	11	-67	31	1356290369722	30
141	10	11	-83	31	1356290369722	17
10	153	11	-66	31	1356290369722	30
92	10	11	-75	31	1356290369724	17
92	153	11	-90	31	1356290369724	30
145	10	11	-79	31	1356290369727	17
145	153	11	-89	31	1356290369728	30
96	10	11	-90	31	1356290369730	17
88	10	11	-63	31	1356290369731	17
96	153	11	-91	31	1356290369731	30
88	153	11	-68	31	1356290369731	30
153	10	11	-66	31	1356290369732	17
96	153	11	-91	31	1356290369740	31
147	153	11	-66	31	1356290369741	31
92	153	11	-90	31	1356290369744	31
10	153	11	-66	31	1356290369746	31
145	153	11	-89	31	1356290369747	31
88	153	11	-68	31	1356290369750	31
92	153	11	-90	31	1356290369754	32
145	153	11	-89	31	1356290369757	32
96	153	11	-91	31	1356290369760	32
88	153	11	-68	31	1356290369760	32
10	153	11	-66	31	1356290369762	32
147	153	11	-66	31	1356290369771	32
153	10	11	-66	31	1356290369932	18
92	10	11	-75	31	1356290369934	18
145	10	11	-79	31	1356290369937	18
96	10	11	-90	31	1356290369940	18
88	10	11	-63	31	1356290369940	18
147	10	11	-66	31	1356290369941	18
141	10	11	-83	31	1356290369942	18
141	10	11	-83	31	1356290369942	19
92	10	11	-75	31	1356290369944	19
145	10	11	-79	31	1356290369947	19
96	10	11	-90	31	1356290369950	19
88	10	11	-63	31	1356290369950	19
153	10	11	-66	31	1356290369952	19
147	10	11	-66	31	1356290369961	19
147	10	11	-66	31	1356290369971	20
96	10	11	-90	31	1356290369980	20
88	10	11	-64	31	1356290369980	20
96	153	11	-91	31	1356290369981	33
88	153	11	-68	31	1356290369981	33
141	10	11	-83	31	1356290369982	20
153	10	11	-66	31	1356290369982	20
92	10	11	-75	31	1356290369984	20
92	153	11	-90	31	1356290369985	33
145	10	11	-79	31	1356290369987	20
145	153	11	-89	31	1356290369988	33
147	153	11	-66	31	1356290369991	33
147	10	11	-65	31	1356290369992	21
141	10	11	-83	31	1356290369992	21
10	153	11	-66	31	1356290369992	33
92	10	11	-75	31	1356290369994	21
145	10	11	-79	31	1356290369997	21
145	153	11	-89	31	1356290369998	34
96	10	11	-90	31	1356290370000	21
88	10	11	-63	31	1356290370000	21
