11	20	11	-81	31	1429716036	0
11	20	11	-81	31	1429716036	1
11	20	11	-82	31	1429716036	2
11	20	11	-82	31	1429716036	3
11	20	11	-82	31	1429716036	4
2	20	11	-72	31	1429716036	0
2	20	11	-72	31	1429716036	1
2	20	11	-71	31	1429716036	2
2	20	11	-71	31	1429716036	3
2	20	11	-72	31	1429716036	4
14	20	11	-64	31	1429716036	0
14	20	11	-64	31	1429716036	1
14	20	11	-64	31	1429716036	2
14	20	11	-64	31	1429716036	3
8	20	11	-62	31	1429716036	0
8	20	11	-62	31	1429716036	1
8	20	11	-62	31	1429716036	2
8	20	11	-62	31	1429716036	3
8	20	11	-62	31	1429716036	4
5	20	11	-74	31	1429716036	0
5	20	11	-73	31	1429716036	1
5	20	11	-71	31	1429716036	2
5	20	11	-71	31	1429716036	3
5	20	11	-72	31	1429716036	4
13	20	11	-57	31	1429716036	0
13	20	11	-57	31	1429716036	1
13	20	11	-57	31	1429716036	2
13	20	11	-57	31	1429716036	3
13	20	11	-57	31	1429716036	4
9	20	11	-61	31	1429716036	0
9	20	11	-61	31	1429716036	1
9	20	11	-61	31	1429716036	2
9	20	11	-61	31	1429716036	3
9	20	11	-61	31	1429716036	4
6	20	11	-70	31	1429716036	0
6	20	11	-70	31	1429716036	1
6	20	11	-70	31	1429716036	2
6	20	11	-70	31	1429716036	3
6	20	11	-70	31	1429716036	4
15	20	11	-60	31	1429716036	0
15	20	11	-60	31	1429716036	1
15	20	11	-60	31	1429716036	2
15	20	11	-60	31	1429716036	3
15	20	11	-60	31	1429716036	4
17	20	11	-69	31	1429716036	0
17	20	11	-69	31	1429716036	1
17	20	11	-69	31	1429716036	2
17	20	11	-69	31	1429716036	3
17	20	11	-70	31	1429716036	4
7	20	11	-86	31	1429716036	0
7	20	11	-87	31	1429716036	1
7	20	11	-86	31	1429716036	2
7	20	11	-88	31	1429716036	3
7	20	11	-88	31	1429716036	4
20	11	11	-77	31	1429716037	0
20	11	11	-76	31	1429716037	1
20	11	11	-76	31	1429716037	2
20	11	11	-76	31	1429716037	3
20	11	11	-78	31	1429716037	4
2	11	11	-64	31	1429716037	0
2	11	11	-64	31	1429716037	1
2	11	11	-64	31	1429716037	2
2	11	11	-64	31	1429716037	3
2	11	11	-64	31	1429716037	4
14	11	11	-47	31	1429716037	0
14	11	11	-49	31	1429716037	1
14	11	11	-49	31	1429716037	2
14	11	11	-49	31	1429716037	3
14	11	11	-49	31	1429716037	4
8	11	11	-73	31	1429716037	0
8	11	11	-73	31	1429716037	1
8	11	11	-73	31	1429716037	2
8	11	11	-72	31	1429716037	3
8	11	11	-73	31	1429716037	4
5	11	11	-52	31	1429716037	0
5	11	11	-52	31	1429716037	1
5	11	11	-51	31	1429716037	2
5	11	11	-51	31	1429716037	3
5	11	11	-51	31	1429716037	4
13	11	11	-61	31	1429716037	0
13	11	11	-61	31	1429716037	1
13	11	11	-60	31	1429716037	2
13	11	11	-60	31	1429716037	3
13	11	11	-60	31	1429716037	4
9	11	11	-62	31	1429716037	0
9	11	11	-63	31	1429716037	1
9	11	11	-62	31	1429716037	2
9	11	11	-62	31	1429716037	3
9	11	11	-62	31	1429716037	4
6	11	11	-62	31	1429716037	0
6	11	11	-62	31	1429716037	1
6	11	11	-62	31	1429716037	2
6	11	11	-62	31	1429716037	3
6	11	11	-62	31	1429716037	4
15	11	11	-71	31	1429716037	0
15	11	11	-71	31	1429716037	1
15	11	11	-70	31	1429716037	2
15	11	11	-70	31	1429716037	3
15	11	11	-70	31	1429716037	4
17	11	11	-67	31	1429716037	0
17	11	11	-67	31	1429716037	1
17	11	11	-67	31	1429716037	2
17	11	11	-68	31	1429716037	3
17	11	11	-68	31	1429716037	4
7	11	11	-71	31	1429716037	0
7	11	11	-71	31	1429716037	1
7	11	11	-71	31	1429716037	2
7	11	11	-72	31	1429716037	3
7	11	11	-71	31	1429716037	4
20	2	11	-67	31	1429716037	0
20	2	11	-67	31	1429716037	1
20	2	11	-67	31	1429716037	2
20	2	11	-66	31	1429716037	3
20	2	11	-67	31	1429716037	4
11	2	11	-64	31	1429716037	0
11	2	11	-63	31	1429716037	1
11	2	11	-64	31	1429716037	2
11	2	11	-64	31	1429716037	3
11	2	11	-63	31	1429716037	4
14	2	11	-74	31	1429716037	0
14	2	11	-74	31	1429716037	1
14	2	11	-74	31	1429716037	2
14	2	11	-74	31	1429716037	3
14	2	11	-73	31	1429716037	4
8	2	11	-80	31	1429716037	0
8	2	11	-81	31	1429716037	1
8	2	11	-81	31	1429716037	2
8	2	11	-82	31	1429716037	3
8	2	11	-82	31	1429716037	4
5	2	11	-56	31	1429716037	0
5	2	11	-59	31	1429716037	1
5	2	11	-60	31	1429716037	2
5	2	11	-59	31	1429716037	3
5	2	11	-60	31	1429716037	4
13	2	11	-71	31	1429716037	0
13	2	11	-71	31	1429716037	1
13	2	11	-73	31	1429716037	2
13	2	11	-72	31	1429716037	3
13	2	11	-72	31	1429716037	4
9	2	11	-66	31	1429716037	0
9	2	11	-67	31	1429716037	1
9	2	11	-68	31	1429716037	2
9	2	11	-68	31	1429716037	3
9	2	11	-68	31	1429716037	4
6	2	11	-64	31	1429716037	0
6	2	11	-64	31	1429716037	1
6	2	11	-63	31	1429716037	2
6	2	11	-63	31	1429716037	3
6	2	11	-63	31	1429716037	4
15	2	11	-62	31	1429716037	0
15	2	11	-62	31	1429716037	1
15	2	11	-62	31	1429716037	2
15	2	11	-62	31	1429716037	3
15	2	11	-62	31	1429716037	4
17	2	11	-61	31	1429716037	0
17	2	11	-61	31	1429716037	1
17	2	11	-61	31	1429716037	2
17	2	11	-62	31	1429716037	3
17	2	11	-62	31	1429716037	4
7	2	11	-75	31	1429716037	0
7	2	11	-75	31	1429716037	1
7	2	11	-76	31	1429716037	2
7	2	11	-74	31	1429716037	3
7	2	11	-74	31	1429716037	4
20	14	11	-59	31	1429716038	0
20	14	11	-60	31	1429716038	1
20	14	11	-59	31	1429716038	2
20	14	11	-59	31	1429716038	3
20	14	11	-59	31	1429716038	4
11	14	11	-45	31	1429716038	0
11	14	11	-45	31	1429716038	1
11	14	11	-45	31	1429716038	2
11	14	11	-45	31	1429716038	3
11	14	11	-45	31	1429716038	4
2	14	11	-70	31	1429716038	0
2	14	11	-70	31	1429716038	1
2	14	11	-70	31	1429716038	2
2	14	11	-70	31	1429716038	3
2	14	11	-70	31	1429716038	4
8	14	11	-60	31	1429716038	0
8	14	11	-60	31	1429716038	1
8	14	11	-60	31	1429716038	2
8	14	11	-61	31	1429716038	3
8	14	11	-61	31	1429716038	4
5	14	11	-51	31	1429716038	0
5	14	11	-51	31	1429716038	1
5	14	11	-51	31	1429716038	2
5	14	11	-51	31	1429716038	3
5	14	11	-48	31	1429716038	4
13	14	11	-62	31	1429716038	0
