"P1" "P2" "P3" "P4" "P5" "P6" "P7"
1 0.854070660522273 0.487632508833922 0.605442176870748 0.705084745762712 0.917383820998279 1
1 0.854070660522273 0.42756183745583 0.716606498194946 0.922297297297297 0.917383820998279 1
1 0.854070660522273 0.487632508833922 0.391156462585034 0.911111111111111 0.92894280762565 1
1 0.854070660522273 0.487632508833922 0.391156462585034 0.0803418803418803 0.98886827458256 1
1 0.854070660522273 0.487632508833922 0.391156462585034 0.00854700854700855 0.838709677419355 1
1 0.854070660522273 0.42756183745583 0.716606498194946 0.0641891891891892 0.751269035532995 1
1 0.854070660522273 0.42756183745583 0.716606498194946 0.0135135135135135 0.967332123411978 1
1 0.854070660522273 0.487632508833922 0.605442176870748 0.23728813559322 0.751269035532995 1
1 0.854070660522273 0.487632508833922 0.605442176870748 0.0576271186440678 0.967332123411978 1
1 0.854070660522273 0.487632508833922 0.605442176870748 0.0576271186440678 0.0326678765880218 1
1 0.854070660522273 0.487632508833922 0.605442176870748 0.23728813559322 0.248730964467005 1
1 0.854070660522273 0.42756183745583 0.716606498194946 0.0135135135135135 0.0326678765880218 1
1 0.854070660522273 0.42756183745583 0.716606498194946 0.0641891891891892 0.248730964467005 1
1 0.854070660522273 0.487632508833922 0.391156462585034 0.00854700854700855 0.161290322580645 1
1 0.854070660522273 0.487632508833922 0.391156462585034 0.0803418803418803 0.0111317254174397 1
1 0.854070660522273 0.487632508833922 0.391156462585034 0.911111111111111 0.0710571923743501 1
1 0.854070660522273 0.42756183745583 0.716606498194946 0.922297297297297 0.0826161790017212 1
1 0.854070660522273 0.487632508833922 0.605442176870748 0.705084745762712 0.0826161790017212 1
