"P1" "P2" "P3" "P4" "P5" "P6" "P7"
1 0.439759036144578 0.799352750809062 0.863481228668942 0.996396396396396 0.669950738916256 1
1 0.390060240963855 0.996860282574568 0.735449735449735 0.932849364791289 0.905187835420394 1
1 0.390060240963855 0.996860282574568 0.735449735449735 0.0598911070780399 0.680887372013652 1
1 0.390060240963855 0.996860282574568 0.735449735449735 0.00725952813067151 0.987261146496815 1
1 0.439759036144578 0.799352750809062 0.863481228668942 0.0036036036036036 0.998427672955975 1
1 0.439759036144578 0.799352750809062 0.863481228668942 0.0036036036036036 0.00157232704402516 1
1 0.390060240963855 0.996860282574568 0.735449735449735 0.00725952813067151 0.0127388535031847 1
1 0.390060240963855 0.996860282574568 0.735449735449735 0.0598911070780399 0.319112627986348 1
1 0.390060240963855 0.996860282574568 0.735449735449735 0.932849364791289 0.0948121645796064 1
1 0.439759036144578 0.799352750809062 0.863481228668942 0.996396396396396 0.330049261083744 1
