"P1" "P2" "P3" "P4" "P5" "P6" "P7"
1 0.897990726429675 0.420074349442379 0.909604519774011 0.816326530612245 0.893884892086331 1
1 0.897990726429675 0.356877323420074 0.56959706959707 0.738888888888889 0.893884892086331 1
1 0.897990726429675 0.356877323420074 0.56959706959707 0.255555555555556 0.706260032102729 1
1 0.897990726429675 0.356877323420074 0.56959706959707 0.00555555555555556 0.916015625 1
1 0.897990726429675 0.420074349442379 0.909604519774011 0.178107606679035 0.706260032102729 1
1 0.897990726429675 0.420074349442379 0.909604519774011 0.00556586270871985 0.916015625 1
1 0.897990726429675 0.420074349442379 0.909604519774011 0.00556586270871985 0.083984375 1
1 0.897990726429675 0.420074349442379 0.909604519774011 0.178107606679035 0.293739967897271 1
1 0.897990726429675 0.356877323420074 0.56959706959707 0.00555555555555556 0.083984375 1
1 0.897990726429675 0.356877323420074 0.56959706959707 0.255555555555556 0.293739967897271 1
1 0.897990726429675 0.356877323420074 0.56959706959707 0.738888888888889 0.106115107913669 1
1 0.897990726429675 0.420074349442379 0.909604519774011 0.816326530612245 0.106115107913669 1
