"P1" "P2" "P3" "P4" "P5" "P6" "P7"
1 0.810888252148997 0.489563567362429 0.57328990228013 0.771381578947368 0.913764510779436 1
1 0.810888252148997 0.358633776091082 0.663934426229508 0.931528662420382 0.913764510779436 1
1 0.810888252148997 0.489563567362429 0.425081433224756 0.902960526315789 0.920922570016474 1
1 0.810888252148997 0.489563567362429 0.425081433224756 0.0838815789473684 0.980769230769231 1
1 0.810888252148997 0.489563567362429 0.425081433224756 0.0131578947368421 0.785223367697594 1
1 0.810888252148997 0.358633776091082 0.663934426229508 0.0621019108280255 0.780373831775701 1
1 0.810888252148997 0.358633776091082 0.663934426229508 0.00636942675159236 0.934782608695652 1
1 0.810888252148997 0.489563567362429 0.57328990228013 0.226973684210526 0.780373831775701 1
1 0.810888252148997 0.489563567362429 0.57328990228013 0.00164473684210526 0.934782608695652 1
1 0.810888252148997 0.489563567362429 0.57328990228013 0.00164473684210526 0.0652173913043478 1
1 0.810888252148997 0.489563567362429 0.57328990228013 0.226973684210526 0.219626168224299 1
1 0.810888252148997 0.358633776091082 0.663934426229508 0.00636942675159236 0.0652173913043478 1
1 0.810888252148997 0.358633776091082 0.663934426229508 0.0621019108280255 0.219626168224299 1
1 0.810888252148997 0.489563567362429 0.425081433224756 0.0131578947368421 0.214776632302405 1
1 0.810888252148997 0.489563567362429 0.425081433224756 0.0838815789473684 0.0192307692307692 1
1 0.810888252148997 0.489563567362429 0.425081433224756 0.902960526315789 0.0790774299835255 1
1 0.810888252148997 0.358633776091082 0.663934426229508 0.931528662420382 0.0862354892205638 1
1 0.810888252148997 0.489563567362429 0.57328990228013 0.771381578947368 0.0862354892205638 1
