"P1" "P2" "P3" "P4" "P5" "P6" "P7"
1 0.459785522788204 0.757532281205165 0.89413680781759 0.996610169491525 0.805243445692884 1
1 0.35656836461126 0.996875 0.741992882562278 0.938023450586265 0.919597989949749 1
1 0.35656836461126 0.996875 0.741992882562278 0.0603015075376884 0.738437001594896 1
1 0.35656836461126 0.996875 0.741992882562278 0.0016750418760469 0.964726631393298 1
1 0.459785522788204 0.757532281205165 0.89413680781759 0.00338983050847458 0.970491803278689 1
1 0.459785522788204 0.757532281205165 0.89413680781759 0.00338983050847458 0.0295081967213115 1
1 0.35656836461126 0.996875 0.741992882562278 0.0016750418760469 0.0352733686067019 1
1 0.35656836461126 0.996875 0.741992882562278 0.0603015075376884 0.261562998405104 1
1 0.35656836461126 0.996875 0.741992882562278 0.938023450586265 0.0804020100502513 1
1 0.459785522788204 0.757532281205165 0.89413680781759 0.996610169491525 0.194756554307116 1
