"P1" "P2" "P3" "P4" "P5" "P6" "P7"
1 0.868228404099561 0.388 0.536127167630058 0.823338735818476 0.927304964539007 1
1 0.868228404099561 0.382 0.860068259385666 0.837883959044369 0.842454394693201 1
1 0.868228404099561 0.388 0.463872832369942 0.772241992882562 0.842454394693201 1
1 0.868228404099561 0.388 0.463872832369942 0.227758007117438 0.683870967741935 1
1 0.868228404099561 0.382 0.860068259385666 0.160409556313993 0.683870967741935 1
1 0.868228404099561 0.382 0.860068259385666 0.00170648464163823 0.864312267657993 1
1 0.868228404099561 0.388 0.536127167630058 0.153970826580227 0.99438202247191 1
1 0.868228404099561 0.388 0.536127167630058 0.0226904376012966 0.779385171790235 1
1 0.868228404099561 0.388 0.536127167630058 0.0226904376012966 0.220614828209765 1
1 0.868228404099561 0.388 0.536127167630058 0.153970826580227 0.00561797752808989 1
1 0.868228404099561 0.382 0.860068259385666 0.00170648464163823 0.135687732342007 1
1 0.868228404099561 0.382 0.860068259385666 0.160409556313993 0.316129032258064 1
1 0.868228404099561 0.388 0.463872832369942 0.227758007117438 0.316129032258064 1
1 0.868228404099561 0.388 0.463872832369942 0.772241992882562 0.157545605306799 1
1 0.868228404099561 0.382 0.860068259385666 0.837883959044369 0.157545605306799 1
1 0.868228404099561 0.388 0.536127167630058 0.823338735818476 0.0726950354609929 1
