"P1" "P2" "P3" "P4" "P5" "P6" "P7"
1 0.845345345345345 0.477443609022556 0.607329842931937 0.700900900900901 0.922558922558923 1
1 0.845345345345345 0.390977443609023 0.710575139146568 0.926315789473684 0.922558922558923 1
1 0.845345345345345 0.477443609022556 0.392670157068063 0.911813643926789 0.922398589065256 1
1 0.845345345345345 0.477443609022556 0.392670157068063 0.0765391014975042 0.996268656716418 1
1 0.845345345345345 0.477443609022556 0.392670157068063 0.0116472545757072 0.884086444007859 1
1 0.845345345345345 0.390977443609023 0.710575139146568 0.0719298245614035 0.72972972972973 1
1 0.845345345345345 0.390977443609023 0.710575139146568 0.00175438596491228 0.951871657754011 1
1 0.845345345345345 0.477443609022556 0.607329842931937 0.263063063063063 0.72972972972973 1
1 0.845345345345345 0.477443609022556 0.607329842931937 0.036036036036036 0.951871657754011 1
1 0.845345345345345 0.477443609022556 0.607329842931937 0.036036036036036 0.0481283422459893 1
1 0.845345345345345 0.477443609022556 0.607329842931937 0.263063063063063 0.27027027027027 1
1 0.845345345345345 0.390977443609023 0.710575139146568 0.00175438596491228 0.0481283422459893 1
1 0.845345345345345 0.390977443609023 0.710575139146568 0.0719298245614035 0.27027027027027 1
1 0.845345345345345 0.477443609022556 0.392670157068063 0.0116472545757072 0.115913555992141 1
1 0.845345345345345 0.477443609022556 0.392670157068063 0.0765391014975042 0.00373134328358209 1
1 0.845345345345345 0.477443609022556 0.392670157068063 0.911813643926789 0.0776014109347443 1
1 0.845345345345345 0.390977443609023 0.710575139146568 0.926315789473684 0.0774410774410774 1
1 0.845345345345345 0.477443609022556 0.607329842931937 0.700900900900901 0.0774410774410774 1
